#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        7644     1.99932     2.21716  0.00266169
        7645     1.99824     2.21713   0.0026615
        7646     1.99719     2.21711   0.0026613
        7647     1.99618     2.21708  0.00266111
        7648     1.99521     2.21705  0.00266092
        7649     1.99429     2.21702  0.00266073
        7650     1.99343     2.21699  0.00266055
        7651     1.99264     2.21696  0.00266036
        7652     1.99193     2.21693  0.00266018
        7653      1.9913      2.2169  0.00265999
        7654     1.99077     2.21687  0.00265981
        7655     1.99033     2.21684  0.00265963
        7656     1.99001     2.21681  0.00265944
        7657      1.9898     2.21678  0.00265926
        7658     1.98971     2.21675  0.00265908
        7659     1.98975     2.21672   0.0026589
        7660     1.98991     2.21669  0.00265872
        7661      1.9902     2.21666  0.00265853
        7662     1.99063     2.21663  0.00265835
        7663     1.99118      2.2166  0.00265816
        7664     1.99186     2.21658  0.00265798
        7665     1.99267     2.21655  0.00265779
        7666     1.99359     2.21652  0.00265761
        7667     1.99462     2.21649  0.00265742
        7668     1.99576     2.21646  0.00265723
        7669     1.99699     2.21643  0.00265703
        7670      1.9983      2.2164  0.00265684
        7671     1.99969     2.21637  0.00265664
        7672     2.00114     2.21635  0.00265645
        7673     2.00264     2.21632  0.00265625
        7674     2.00418     2.21629  0.00265604
        7675     2.00575     2.21626  0.00265584
        7676     2.00734     2.21624  0.00265563
        7677     2.00893     2.21621  0.00265542
        7678     2.01053     2.21618  0.00265521
        7679     2.01211     2.21616    0.002655
        7680     2.01367     2.21613  0.00265479
        7681      2.0152      2.2161  0.00265457
        7682     2.01669     2.21608  0.00265435
        7683     2.01814     2.21605  0.00265413
        7684     2.01954     2.21603  0.00265391
        7685     2.02089       2.216  0.00265368
        7686     2.02218     2.21598  0.00265346
        7687     2.02341     2.21595  0.00265323
        7688     2.02457     2.21593    0.002653
        7689     2.02566      2.2159  0.00265277
        7690     2.02669     2.21588  0.00265254
        7691     2.02765     2.21585  0.00265231
        7692     2.02853     2.21583  0.00265208
        7693     2.02935      2.2158  0.00265184
        7694      2.0301     2.21578  0.00265161
        7695     2.03079     2.21575  0.00265137
        7696      2.0314     2.21573  0.00265114
        7697     2.03195     2.21571   0.0026509
        7698     2.03244     2.21568  0.00265066
        7699     2.03287     2.21566  0.00265042
        7700     2.03324     2.21564  0.00265019
        7701     2.03356     2.21561  0.00264995
        7702     2.03382     2.21559  0.00264971
        7703     2.03403     2.21556  0.00264947
        7704      2.0342     2.21554  0.00264923
        7705     2.03432     2.21552  0.00264899
        7706      2.0344     2.21549  0.00264875
        7707     2.03444     2.21547  0.00264851
        7708     2.03445     2.21545  0.00264827
        7709     2.03442     2.21542  0.00264803
        7710     2.03437      2.2154  0.00264779
        7711     2.03429     2.21538  0.00264755
        7712     2.03418     2.21535  0.00264731
        7713     2.03406     2.21533  0.00264708
        7714     2.03392     2.21531  0.00264684
        7715     2.03376     2.21528   0.0026466
        7716     2.03359     2.21526  0.00264636
        7717     2.03341     2.21524  0.00264612
        7718     2.03323     2.21521  0.00264588
        7719     2.03303     2.21519  0.00264565
        7720     2.03284     2.21516  0.00264541
        7721     2.03264     2.21514  0.00264517
        7722     2.03245     2.21512  0.00264494
        7723     2.03226     2.21509   0.0026447
        7724     2.03207     2.21507  0.00264446
        7725     2.03189     2.21505  0.00264423
        7726     2.03171     2.21502  0.00264399
        7727     2.03154       2.215  0.00264376
        7728     2.03138     2.21498  0.00264352
        7729     2.03124     2.21495  0.00264329
        7730      2.0311     2.21493  0.00264305
        7731     2.03097      2.2149  0.00264282
        7732     2.03085     2.21488  0.00264258
        7733     2.03075     2.21486  0.00264235
        7734     2.03066     2.21483  0.00264211
        7735     2.03058     2.21481  0.00264188
        7736     2.03051     2.21478  0.00264164
        7737     2.03045     2.21476  0.00264141
        7738     2.03041     2.21474  0.00264118
        7739     2.03037     2.21471  0.00264094
        7740     2.03035     2.21469  0.00264071
        7741     2.03033     2.21467  0.00264047
        7742     2.03032     2.21464  0.00264024
        7743     2.03031     2.21462  0.00264001
        7744     2.03032     2.21459  0.00263977
        7745     2.03032     2.21457  0.00263954
        7746     2.03033     2.21455  0.00263931
        7747     2.03034     2.21452  0.00263907
        7748     2.03035      2.2145  0.00263884
        7749     2.03035     2.21448  0.00263861
        7750     2.03036     2.21445  0.00263837
        7751     2.03035     2.21443  0.00263814
        7752     2.03034      2.2144  0.00263791
        7753     2.03031     2.21438  0.00263767
        7754     2.03028     2.21436  0.00263744
        7755     2.03022     2.21433  0.00263721
        7756     2.03015     2.21431  0.00263697
        7757     2.03006     2.21429  0.00263674
        7758     2.02995     2.21426  0.00263651
        7759     2.02981     2.21424  0.00263627
        7760     2.02965     2.21421  0.00263604
        7761     2.02945     2.21419  0.00263581
        7762     2.02923     2.21417  0.00263558
        7763     2.02897     2.21414  0.00263535
        7764     2.02867     2.21412  0.00263511
        7765     2.02833     2.21409  0.00263488
        7766     2.02795     2.21407  0.00263465
        7767     2.02752     2.21405  0.00263442
        7768     2.02705     2.21402  0.00263419
        7769     2.02653       2.214  0.00263397
        7770     2.02596     2.21397  0.00263374
        7771     2.02533     2.21395  0.00263351
        7772     2.02465     2.21393  0.00263329
        7773     2.02392      2.2139  0.00263306
        7774     2.02313     2.21388  0.00263284
        7775     2.02228     2.21385  0.00263261
        7776     2.02138     2.21383  0.00263239
        7777     2.02041      2.2138  0.00263217
        7778     2.01939     2.21378  0.00263195
        7779     2.01831     2.21375  0.00263173
        7780     2.01718     2.21373  0.00263151
        7781     2.01599      2.2137   0.0026313
        7782     2.01474     2.21368  0.00263108
        7783     2.01345     2.21365  0.00263087
        7784     2.01211     2.21362  0.00263066
        7785     2.01072      2.2136  0.00263045
        7786     2.00929     2.21357  0.00263025
        7787     2.00783     2.21355  0.00263004
        7788     2.00634     2.21352  0.00262984
        7789     2.00483     2.21349  0.00262964
        7790      2.0033     2.21347  0.00262944
        7791     2.00176     2.21344  0.00262924
        7792     2.00022     2.21341  0.00262905
        7793     1.99869     2.21338  0.00262885
        7794     1.99718     2.21336  0.00262866
        7795     1.99569     2.21333  0.00262847
        7796     1.99424      2.2133  0.00262829
        7797     1.99283     2.21327   0.0026281
        7798     1.99149     2.21324  0.00262792
        7799      1.9902     2.21321  0.00262774
        7800       1.989     2.21319  0.00262756
        7801     1.98788     2.21316  0.00262738
        7802     1.98686     2.21313   0.0026272
        7803     1.98594      2.2131  0.00262703
        7804     1.98513     2.21307  0.00262685
        7805     1.98444     2.21304  0.00262668
        7806     1.98387     2.21301  0.00262651
        7807     1.98343     2.21298  0.00262633
        7808     1.98312     2.21295  0.00262616
        7809     1.98294     2.21292  0.00262599
        7810      1.9829     2.21289  0.00262582
        7811     1.98299     2.21286  0.00262565
        7812     1.98321     2.21283  0.00262548
        7813     1.98355      2.2128  0.00262531
        7814     1.98402     2.21278  0.00262513
        7815     1.98461     2.21275  0.00262496
        7816      1.9853     2.21272  0.00262479
        7817      1.9861     2.21269  0.00262461
        7818       1.987     2.21266  0.00262443
        7819     1.98798     2.21263  0.00262425
        7820     1.98904      2.2126  0.00262407
        7821     1.99017     2.21257  0.00262389
        7822     1.99136     2.21255  0.00262371
        7823      1.9926     2.21252  0.00262353
        7824     1.99389     2.21249  0.00262334
        7825      1.9952     2.21246  0.00262315
        7826     1.99655     2.21243  0.00262296
        7827     1.99791     2.21241  0.00262277
        7828     1.99928     2.21238  0.00262257
        7829     2.00066     2.21235  0.00262238
        7830     2.00203     2.21233  0.00262218
        7831      2.0034      2.2123  0.00262198
        7832     2.00475     2.21227  0.00262178
        7833     2.00609     2.21225  0.00262158
        7834      2.0074     2.21222  0.00262138
        7835     2.00869     2.21219  0.00262117
        7836     2.00996     2.21217  0.00262096
        7837     2.01119     2.21214  0.00262075
        7838      2.0124     2.21212  0.00262054
        7839     2.01357     2.21209  0.00262033
        7840     2.01471     2.21207  0.00262012
        7841     2.01581     2.21204   0.0026199
        7842     2.01688     2.21202  0.00261969
        7843     2.01792     2.21199  0.00261947
        7844     2.01892     2.21197  0.00261925
        7845     2.01988     2.21194  0.00261903
        7846     2.02082     2.21192  0.00261881
        7847     2.02172     2.21189  0.00261859
        7848     2.02258     2.21187  0.00261837
        7849     2.02342     2.21185  0.00261814
        7850     2.02422     2.21182  0.00261792
        7851       2.025      2.2118  0.00261769
        7852     2.02574     2.21177  0.00261747
        7853     2.02646     2.21175  0.00261724
        7854     2.02715     2.21173  0.00261701
        7855     2.02782      2.2117  0.00261678
        7856     2.02846     2.21168  0.00261656
        7857     2.02907     2.21166  0.00261633
        7858     2.02967     2.21163   0.0026161
        7859     2.03024     2.21161  0.00261586
        7860     2.03079     2.21159  0.00261563
        7861     2.03133     2.21156   0.0026154
        7862     2.03184     2.21154  0.00261517
        7863     2.03233     2.21152  0.00261493
        7864     2.03281      2.2115   0.0026147
        7865     2.03327     2.21147  0.00261447
        7866     2.03371     2.21145  0.00261423
        7867     2.03414     2.21143    0.002614
        7868     2.03455     2.21141  0.00261376
        7869     2.03495     2.21138  0.00261352
        7870     2.03533     2.21136  0.00261329
        7871      2.0357     2.21134  0.00261305
        7872     2.03605     2.21132  0.00261281
        7873      2.0364     2.21129  0.00261258
        7874     2.03672     2.21127  0.00261234
        7875     2.03704     2.21125   0.0026121
        7876     2.03734     2.21123  0.00261186
        7877     2.03763     2.21121  0.00261162
        7878      2.0379     2.21118  0.00261139
        7879     2.03816     2.21116  0.00261115
        7880     2.03841     2.21114  0.00261091
        7881     2.03865     2.21112  0.00261067
        7882     2.03887      2.2111  0.00261043
        7883     2.03909     2.21107  0.00261019
        7884     2.03928     2.21105  0.00260995
        7885     2.03947     2.21103  0.00260971
        7886     2.03965     2.21101  0.00260947
        7887     2.03981     2.21099  0.00260923
        7888     2.03995     2.21097  0.00260899
        7889     2.04009     2.21094  0.00260875
        7890     2.04021     2.21092   0.0026085
        7891     2.04032      2.2109  0.00260826
        7892     2.04042     2.21088  0.00260802
        7893     2.04051     2.21086  0.00260778
        7894     2.04058     2.21084  0.00260754
        7895     2.04064     2.21081   0.0026073
        7896     2.04068     2.21079  0.00260706
        7897     2.04072     2.21077  0.00260682
        7898     2.04074     2.21075  0.00260658
        7899     2.04075     2.21073  0.00260633
        7900     2.04074     2.21071  0.00260609
        7901     2.04073     2.21069  0.00260585
        7902      2.0407     2.21066  0.00260561
        7903     2.04066     2.21064  0.00260537
        7904      2.0406     2.21062  0.00260513
        7905     2.04054      2.2106  0.00260489
        7906     2.04047     2.21058  0.00260465
        7907     2.04038     2.21056  0.00260441
        7908     2.04028     2.21054  0.00260417
        7909     2.04018     2.21051  0.00260393
        7910     2.04006     2.21049  0.00260369
        7911     2.03993     2.21047  0.00260345
        7912     2.03979     2.21045  0.00260321
        7913     2.03965     2.21043  0.00260297
        7914      2.0395     2.21041  0.00260273
        7915     2.03934     2.21038  0.00260249
        7916     2.03917     2.21036  0.00260225
        7917     2.03899     2.21034  0.00260201
        7918     2.03881     2.21032  0.00260177
        7919     2.03863      2.2103  0.00260154
        7920     2.03844     2.21028   0.0026013
        7921     2.03825     2.21025  0.00260106
        7922     2.03805     2.21023  0.00260082
        7923     2.03785     2.21021  0.00260059
        7924     2.03765     2.21019  0.00260035
        7925     2.03745     2.21017  0.00260011
        7926     2.03725     2.21015  0.00259987
        7927     2.03705     2.21012  0.00259964
        7928     2.03686      2.2101   0.0025994
        7929     2.03666     2.21008  0.00259917
        7930     2.03647     2.21006  0.00259893
        7931     2.03629     2.21004   0.0025987
        7932     2.03611     2.21001  0.00259846
        7933     2.03593     2.20999  0.00259823
        7934     2.03577     2.20997  0.00259799
        7935     2.03561     2.20995  0.00259776
        7936     2.03546     2.20993  0.00259752
        7937     2.03532      2.2099  0.00259729
        7938     2.03519     2.20988  0.00259705
        7939     2.03507     2.20986  0.00259682
        7940     2.03496     2.20984  0.00259659
        7941     2.03486     2.20982  0.00259635
        7942     2.03477     2.20979  0.00259612
        7943      2.0347     2.20977  0.00259589
        7944     2.03464     2.20975  0.00259565
        7945     2.03459     2.20973  0.00259542
        7946     2.03456     2.20971  0.00259519
        7947     2.03453     2.20968  0.00259495
        7948     2.03452     2.20966  0.00259472
        7949     2.03452     2.20964  0.00259449
        7950     2.03454     2.20962  0.00259426
        7951     2.03456      2.2096  0.00259402
        7952      2.0346     2.20957  0.00259379
        7953     2.03464     2.20955  0.00259356
        7954      2.0347     2.20953  0.00259332
        7955     2.03477     2.20951  0.00259309
        7956     2.03484     2.20949  0.00259286
        7957     2.03492     2.20946  0.00259263
        7958     2.03501     2.20944  0.00259239
        7959     2.03511     2.20942  0.00259216
        7960      2.0352      2.2094  0.00259193
        7961     2.03531     2.20938  0.00259169
        7962     2.03541     2.20935  0.00259146
        7963     2.03552     2.20933  0.00259123
        7964     2.03562     2.20931  0.00259099
        7965     2.03573     2.20929  0.00259076
        7966     2.03583     2.20927  0.00259052
        7967     2.03593     2.20925  0.00259029
        7968     2.03602     2.20922  0.00259006
        7969     2.03611      2.2092  0.00258982
        7970     2.03619     2.20918  0.00258959
        7971     2.03625     2.20916  0.00258936
        7972     2.03631     2.20914  0.00258912
        7973     2.03636     2.20912  0.00258889
        7974     2.03639     2.20909  0.00258865
        7975      2.0364     2.20907  0.00258842
        7976      2.0364     2.20905  0.00258818
        7977     2.03638     2.20903  0.00258795
        7978     2.03635     2.20901  0.00258772
        7979     2.03629     2.20899  0.00258748
        7980      2.0362     2.20896  0.00258725
        7981      2.0361     2.20894  0.00258702
        7982     2.03597     2.20892  0.00258678
        7983     2.03581      2.2089  0.00258655
        7984     2.03562     2.20888  0.00258632
        7985     2.03541     2.20886  0.00258608
        7986     2.03516     2.20883  0.00258585
        7987     2.03489     2.20881  0.00258562
        7988     2.03458     2.20879  0.00258539
        7989     2.03424     2.20877  0.00258516
        7990     2.03386     2.20875  0.00258493
        7991     2.03346     2.20872   0.0025847
        7992     2.03301      2.2087  0.00258447
        7993     2.03253     2.20868  0.00258424
        7994     2.03202     2.20866  0.00258401
        7995     2.03147     2.20864  0.00258378
        7996     2.03089     2.20861  0.00258355
        7997     2.03028     2.20859  0.00258332
        7998     2.02964     2.20857   0.0025831
        7999     2.02896     2.20855  0.00258287
        8000     2.02826     2.20852  0.00258265
        8001     2.02753      2.2085  0.00258243
        8002     2.02678     2.20848   0.0025822
        8003     2.02601     2.20846  0.00258198
        8004     2.02522     2.20843  0.00258176
        8005     2.02442     2.20841  0.00258154
        8006     2.02362     2.20839  0.00258132
        8007     2.02281     2.20836   0.0025811
        8008       2.022     2.20834  0.00258088
        8009      2.0212     2.20832  0.00258067
        8010      2.0204     2.20829  0.00258045
        8011     2.01963     2.20827  0.00258024
        8012     2.01888     2.20825  0.00258002
        8013     2.01815     2.20822  0.00257981
        8014     2.01746      2.2082   0.0025796
        8015      2.0168     2.20818  0.00257939
        8016     2.01618     2.20815  0.00257918
        8017      2.0156     2.20813  0.00257897
        8018     2.01507      2.2081  0.00257876
        8019     2.01458     2.20808  0.00257855
        8020     2.01415     2.20805  0.00257834
        8021     2.01375     2.20803  0.00257813
        8022      2.0134     2.20801  0.00257793
        8023      2.0131     2.20798  0.00257772
        8024     2.01283     2.20796  0.00257751
        8025      2.0126     2.20793  0.00257731
        8026      2.0124     2.20791   0.0025771
        8027     2.01223     2.20788  0.00257689
        8028     2.01207     2.20786  0.00257669
        8029     2.01192     2.20784  0.00257648
        8030     2.01177     2.20781  0.00257628
        8031     2.01162     2.20779  0.00257607
        8032     2.01145     2.20776  0.00257587
        8033     2.01127     2.20774  0.00257566
        8034     2.01105     2.20771  0.00257546
        8035     2.01079     2.20769  0.00257526
        8036     2.01049     2.20766  0.00257505
        8037     2.01014     2.20764  0.00257485
        8038     2.00973     2.20762  0.00257465
        8039     2.00925     2.20759  0.00257444
        8040     2.00871     2.20757  0.00257424
        8041     2.00809     2.20754  0.00257404
        8042      2.0074     2.20752  0.00257384
        8043     2.00663     2.20749  0.00257364
        8044     2.00579     2.20747  0.00257345
        8045     2.00487     2.20744  0.00257325
        8046     2.00388     2.20742  0.00257305
        8047     2.00281     2.20739  0.00257286
        8048     2.00169     2.20736  0.00257267
        8049      2.0005     2.20734  0.00257248
        8050     1.99925     2.20731  0.00257229
        8051     1.99796     2.20729   0.0025721
        8052     1.99663     2.20726  0.00257191
        8053     1.99527     2.20723  0.00257173
        8054      1.9939     2.20721  0.00257154
        8055     1.99251     2.20718  0.00257136
        8056     1.99113     2.20715  0.00257118
        8057     1.98977     2.20713  0.00257101
        8058     1.98843      2.2071  0.00257083
        8059     1.98712     2.20707  0.00257066
        8060     1.98587     2.20705  0.00257048
        8061     1.98468     2.20702  0.00257031
        8062     1.98356     2.20699  0.00257014
        8063     1.98252     2.20696  0.00256998
        8064     1.98158     2.20693  0.00256981
        8065     1.98073     2.20691  0.00256964
        8066     1.97998     2.20688  0.00256948
        8067     1.97935     2.20685  0.00256932
        8068     1.97884     2.20682  0.00256915
        8069     1.97844     2.20679  0.00256899
        8070     1.97817     2.20677  0.00256883
        8071     1.97802     2.20674  0.00256867
        8072     1.97799     2.20671   0.0025685
        8073     1.97808     2.20668  0.00256834
        8074     1.97828     2.20665  0.00256818
        8075      1.9786     2.20662  0.00256802
        8076     1.97903      2.2066  0.00256785
        8077     1.97957     2.20657  0.00256769
        8078      1.9802     2.20654  0.00256752
        8079     1.98092     2.20651  0.00256736
        8080     1.98173     2.20648  0.00256719
        8081     1.98262     2.20646  0.00256702
        8082     1.98357     2.20643  0.00256685
        8083     1.98459      2.2064  0.00256668
        8084     1.98567     2.20637  0.00256651
        8085     1.98679     2.20635  0.00256634
        8086     1.98796     2.20632  0.00256616
        8087     1.98917     2.20629  0.00256598
        8088     1.99041     2.20627  0.00256581
        8089     1.99167     2.20624  0.00256563
        8090     1.99295     2.20621  0.00256544
        8091     1.99424     2.20619  0.00256526
        8092     1.99555     2.20616  0.00256508
        8093     1.99686     2.20614  0.00256489
        8094     1.99817     2.20611   0.0025647
        8095     1.99948     2.20608  0.00256451
        8096     2.00077     2.20606  0.00256432
        8097     2.00206     2.20603  0.00256413
        8098     2.00333     2.20601  0.00256393
        8099     2.00459     2.20598  0.00256374
        8100     2.00582     2.20596  0.00256354
        8101     2.00702     2.20593  0.00256334
        8102      2.0082     2.20591  0.00256314
        8103     2.00935     2.20589  0.00256294
        8104     2.01046     2.20586  0.00256274
        8105     2.01153     2.20584  0.00256253
        8106     2.01256     2.20581  0.00256233
        8107     2.01355     2.20579  0.00256212
        8108     2.01449     2.20577  0.00256191
        8109     2.01539     2.20574   0.0025617
        8110     2.01624     2.20572   0.0025615
        8111     2.01703      2.2057  0.00256129
        8112     2.01777     2.20567  0.00256107
        8113     2.01846     2.20565  0.00256086
        8114     2.01909     2.20563  0.00256065
        8115     2.01967      2.2056  0.00256044
        8116     2.02019     2.20558  0.00256022
        8117     2.02066     2.20556  0.00256001
        8118     2.02108     2.20554  0.00255979
        8119     2.02144     2.20551  0.00255958
        8120     2.02176     2.20549  0.00255936
        8121     2.02203     2.20547  0.00255915
        8122     2.02225     2.20545  0.00255893
        8123     2.02244     2.20542  0.00255872
        8124     2.02259      2.2054   0.0025585
        8125     2.02271     2.20538  0.00255829
        8126      2.0228     2.20536  0.00255807
        8127     2.02287     2.20533  0.00255785
        8128     2.02293     2.20531  0.00255764
        8129     2.02298     2.20529  0.00255742
        8130     2.02302     2.20527   0.0025572
        8131     2.02307     2.20524  0.00255699
        8132     2.02312     2.20522  0.00255677
        8133     2.02318      2.2052  0.00255656
        8134     2.02327     2.20518  0.00255634
        8135     2.02337     2.20515  0.00255612
        8136     2.02351     2.20513  0.00255591
        8137     2.02368     2.20511  0.00255569
        8138     2.02388     2.20509  0.00255547
        8139     2.02411     2.20506  0.00255525
        8140     2.02439     2.20504  0.00255504
        8141     2.02471     2.20502  0.00255482
        8142     2.02507       2.205   0.0025546
        8143     2.02547     2.20498  0.00255438
        8144     2.02591     2.20495  0.00255416
        8145     2.02638     2.20493  0.00255394
        8146      2.0269     2.20491  0.00255372
        8147     2.02744     2.20489   0.0025535
        8148     2.02802     2.20487  0.00255328
        8149     2.02862     2.20484  0.00255306
        8150     2.02924     2.20482  0.00255284
        8151     2.02988      2.2048  0.00255262
        8152     2.03054     2.20478  0.00255239
        8153     2.03121     2.20476  0.00255217
        8154     2.03188     2.20474  0.00255194
        8155     2.03256     2.20472  0.00255172
        8156     2.03323      2.2047  0.00255149
        8157      2.0339     2.20467  0.00255126
        8158     2.03456     2.20465  0.00255104
        8159      2.0352     2.20463  0.00255081
        8160     2.03583     2.20461  0.00255058
        8161     2.03645     2.20459  0.00255035
        8162     2.03704     2.20457  0.00255012
        8163     2.03761     2.20455  0.00254989
        8164     2.03816     2.20453  0.00254966
        8165     2.03868     2.20451  0.00254943
        8166     2.03918     2.20449   0.0025492
        8167     2.03965     2.20447  0.00254896
        8168     2.04009     2.20445  0.00254873
        8169      2.0405     2.20443   0.0025485
        8170     2.04088     2.20441  0.00254826
        8171     2.04124     2.20439  0.00254803
        8172     2.04156     2.20437   0.0025478
        8173     2.04186     2.20435  0.00254756
        8174     2.04212     2.20433  0.00254733
        8175     2.04236     2.20431  0.00254709
        8176     2.04257     2.20429  0.00254686
        8177     2.04275     2.20427  0.00254662
        8178      2.0429     2.20425  0.00254639
        8179     2.04302     2.20423  0.00254615
        8180     2.04312     2.20421  0.00254592
        8181     2.04319     2.20419  0.00254568
        8182     2.04322     2.20417  0.00254545
        8183     2.04324     2.20415  0.00254521
        8184     2.04322     2.20413  0.00254498
        8185     2.04318     2.20411  0.00254474
        8186     2.04311     2.20409  0.00254451
        8187     2.04301     2.20407  0.00254427
        8188     2.04288     2.20405  0.00254404
        8189     2.04273     2.20403  0.00254381
        8190     2.04255     2.20401  0.00254357
        8191     2.04234       2.204  0.00254334
        8192      2.0421     2.20398   0.0025431
        8193     2.04184     2.20396  0.00254287
        8194     2.04155     2.20394  0.00254264
        8195     2.04123     2.20392   0.0025424
        8196     2.04088      2.2039  0.00254217
        8197     2.04051     2.20388  0.00254194
        8198     2.04011     2.20386  0.00254171
        8199     2.03969     2.20384  0.00254148
        8200     2.03924     2.20382  0.00254125
        8201     2.03876      2.2038  0.00254102
        8202     2.03826     2.20378  0.00254079
        8203     2.03773     2.20376  0.00254056
        8204     2.03719     2.20374  0.00254033
        8205     2.03662     2.20371   0.0025401
        8206     2.03603     2.20369  0.00253987
        8207     2.03542     2.20367  0.00253965
        8208     2.03479     2.20365  0.00253942
        8209     2.03415     2.20363   0.0025392
        8210      2.0335     2.20361  0.00253897
        8211     2.03283     2.20359  0.00253875
        8212     2.03215     2.20357  0.00253852
        8213     2.03147     2.20355   0.0025383
        8214     2.03078     2.20353  0.00253808
        8215      2.0301     2.20351  0.00253786
        8216     2.02941     2.20349  0.00253764
        8217     2.02872     2.20346  0.00253742
        8218     2.02805     2.20344   0.0025372
        8219     2.02738     2.20342  0.00253698
        8220     2.02672      2.2034  0.00253676
        8221     2.02608     2.20338  0.00253655
        8222     2.02546     2.20336  0.00253633
        8223     2.02486     2.20334  0.00253611
        8224     2.02429     2.20331   0.0025359
        8225     2.02374     2.20329  0.00253569
        8226     2.02321     2.20327  0.00253547
        8227     2.02272     2.20325  0.00253526
        8228     2.02226     2.20323  0.00253505
        8229     2.02184      2.2032  0.00253483
        8230     2.02145     2.20318  0.00253462
        8231      2.0211     2.20316  0.00253441
        8232     2.02079     2.20314   0.0025342
        8233     2.02052     2.20312  0.00253399
        8234     2.02028     2.20309  0.00253378
        8235     2.02008     2.20307  0.00253357
        8236     2.01993     2.20305  0.00253336
        8237     2.01981     2.20303  0.00253315
        8238     2.01972       2.203  0.00253294
        8239     2.01968     2.20298  0.00253273
        8240     2.01966     2.20296  0.00253252
        8241     2.01968     2.20294  0.00253231
        8242     2.01973     2.20292   0.0025321
        8243      2.0198     2.20289  0.00253189
        8244      2.0199     2.20287  0.00253168
        8245     2.02002     2.20285  0.00253147
        8246     2.02016     2.20283  0.00253126
        8247     2.02031      2.2028  0.00253105
        8248     2.02047     2.20278  0.00253084
        8249     2.02065     2.20276  0.00253063
        8250     2.02083     2.20274  0.00253042
        8251     2.02101     2.20272  0.00253021
        8252     2.02119     2.20269     0.00253
        8253     2.02136     2.20267  0.00252979
        8254     2.02153     2.20265  0.00252957
        8255     2.02168     2.20263  0.00252936
        8256     2.02182     2.20261  0.00252915
        8257     2.02195     2.20258  0.00252894
        8258     2.02205     2.20256  0.00252873
        8259     2.02213     2.20254  0.00252852
        8260     2.02219     2.20252   0.0025283
        8261     2.02222      2.2025  0.00252809
        8262     2.02222     2.20248  0.00252788
        8263     2.02219     2.20245  0.00252767
        8264     2.02213     2.20243  0.00252746
        8265     2.02204     2.20241  0.00252725
        8266     2.02192     2.20239  0.00252703
        8267     2.02176     2.20237  0.00252682
        8268     2.02158     2.20234  0.00252661
        8269     2.02136     2.20232   0.0025264
        8270     2.02111      2.2023  0.00252619
        8271     2.02082     2.20228  0.00252598
        8272     2.02051     2.20226  0.00252577
        8273     2.02018     2.20223  0.00252556
        8274     2.01982     2.20221  0.00252535
        8275     2.01943     2.20219  0.00252514
        8276     2.01902     2.20217  0.00252494
        8277      2.0186     2.20215  0.00252473
        8278     2.01816     2.20212  0.00252452
        8279     2.01771      2.2021  0.00252431
        8280     2.01724     2.20208  0.00252411
        8281     2.01678     2.20206   0.0025239
        8282      2.0163     2.20203   0.0025237
        8283     2.01583     2.20201  0.00252349
        8284     2.01536     2.20199  0.00252329
        8285     2.01489     2.20197  0.00252308
        8286     2.01444     2.20194  0.00252288
        8287     2.01399     2.20192  0.00252268
        8288     2.01356      2.2019  0.00252248
        8289     2.01314     2.20188  0.00252228
        8290     2.01273     2.20185  0.00252207
        8291     2.01235     2.20183  0.00252187
        8292     2.01199     2.20181  0.00252167
        8293     2.01164     2.20178  0.00252147
        8294     2.01132     2.20176  0.00252127
        8295     2.01102     2.20174  0.00252108
        8296     2.01074     2.20172  0.00252088
        8297     2.01048     2.20169  0.00252068
        8298     2.01025     2.20167  0.00252048
        8299     2.01003     2.20165  0.00252028
        8300     2.00984     2.20162  0.00252008
        8301     2.00966      2.2016  0.00251989
        8302      2.0095     2.20158  0.00251969
        8303     2.00936     2.20155  0.00251949
        8304     2.00924     2.20153   0.0025193
        8305     2.00913     2.20151   0.0025191
        8306     2.00903     2.20148   0.0025189
        8307     2.00895     2.20146  0.00251871
        8308     2.00887     2.20144  0.00251851
        8309     2.00881     2.20141  0.00251831
        8310     2.00876     2.20139  0.00251812
        8311     2.00871     2.20137  0.00251792
        8312     2.00867     2.20135  0.00251772
        8313     2.00864     2.20132  0.00251753
        8314     2.00862      2.2013  0.00251733
        8315     2.00861     2.20128  0.00251714
        8316      2.0086     2.20125  0.00251694
        8317      2.0086     2.20123  0.00251674
        8318      2.0086     2.20121  0.00251655
        8319     2.00861     2.20118  0.00251635
        8320     2.00863     2.20116  0.00251616
        8321     2.00866     2.20114  0.00251596
        8322      2.0087     2.20111  0.00251576
        8323     2.00874     2.20109  0.00251557
        8324      2.0088     2.20107  0.00251537
        8325     2.00886     2.20104  0.00251517
        8326     2.00893     2.20102  0.00251498
        8327     2.00902       2.201  0.00251478
        8328     2.00911     2.20098  0.00251459
        8329     2.00921     2.20095  0.00251439
        8330     2.00932     2.20093  0.00251419
        8331     2.00944     2.20091    0.002514
        8332     2.00957     2.20088   0.0025138
        8333     2.00971     2.20086   0.0025136
        8334     2.00985     2.20084   0.0025134
        8335        2.01     2.20081  0.00251321
        8336     2.01016     2.20079  0.00251301
        8337     2.01031     2.20077  0.00251281
        8338     2.01047     2.20075  0.00251261
        8339     2.01063     2.20072  0.00251242
        8340     2.01078      2.2007  0.00251222
        8341     2.01093     2.20068  0.00251202
        8342     2.01107     2.20065  0.00251182
