#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        7640     1.09746     1.10096 0.000956281
        7641     1.10045     1.10096 0.000956156
        7642     1.10344     1.10096 0.000956031
        7643     1.10639     1.10096 0.000955906
        7644      1.1093     1.10096 0.000955782
        7645     1.11214     1.10096 0.000955658
        7646      1.1149     1.10096 0.000955535
        7647     1.11757     1.10097 0.000955412
        7648     1.12014     1.10097 0.000955291
        7649     1.12259     1.10097  0.00095517
        7650     1.12492     1.10097  0.00095505
        7651     1.12713     1.10098 0.000954931
        7652      1.1292     1.10098 0.000954814
        7653     1.13115     1.10098 0.000954697
        7654     1.13296     1.10099 0.000954582
        7655     1.13465     1.10099 0.000954467
        7656      1.1362       1.101 0.000954353
        7657     1.13764       1.101 0.000954241
        7658     1.13896     1.10101 0.000954129
        7659     1.14017     1.10101 0.000954018
        7660     1.14127     1.10102 0.000953908
        7661     1.14226     1.10102 0.000953799
        7662     1.14316     1.10103  0.00095369
        7663     1.14396     1.10103 0.000953582
        7664     1.14466     1.10104 0.000953475
        7665     1.14527     1.10105 0.000953368
        7666     1.14579     1.10105 0.000953261
        7667     1.14622     1.10106 0.000953155
        7668     1.14656     1.10106 0.000953049
        7669     1.14681     1.10107 0.000952944
        7670     1.14697     1.10108 0.000952838
        7671     1.14704     1.10108 0.000952733
        7672     1.14702     1.10109 0.000952628
        7673     1.14691     1.10109 0.000952522
        7674      1.1467      1.1011 0.000952416
        7675      1.1464     1.10111 0.000952311
        7676       1.146     1.10111 0.000952205
        7677     1.14551     1.10112 0.000952098
        7678     1.14493     1.10112 0.000951991
        7679     1.14425     1.10113 0.000951884
        7680     1.14349     1.10113 0.000951776
        7681     1.14264     1.10114 0.000951667
        7682     1.14171     1.10114 0.000951558
        7683      1.1407     1.10115 0.000951448
        7684     1.13961     1.10115 0.000951337
        7685     1.13846     1.10116 0.000951226
        7686     1.13724     1.10116 0.000951114
        7687     1.13596     1.10117 0.000951001
        7688     1.13463     1.10117 0.000950887
        7689     1.13324     1.10118 0.000950773
        7690     1.13181     1.10118 0.000950657
        7691     1.13034     1.10119 0.000950541
        7692     1.12884     1.10119 0.000950425
        7693     1.12729     1.10119 0.000950307
        7694     1.12572      1.1012 0.000950189
        7695     1.12412      1.1012  0.00095007
        7696     1.12249      1.1012 0.000949951
        7697     1.12084      1.1012 0.000949831
        7698     1.11915     1.10121  0.00094971
        7699     1.11745     1.10121 0.000949589
        7700     1.11572     1.10121 0.000949468
        7701     1.11397     1.10121 0.000949346
        7702     1.11221     1.10121 0.000949224
        7703     1.11043     1.10121 0.000949101
        7704     1.10864     1.10122 0.000948978
        7705     1.10686     1.10122 0.000948856
        7706     1.10508     1.10122 0.000948733
        7707     1.10333     1.10122  0.00094861
        7708     1.10163     1.10122 0.000948486
        7709     1.09998     1.10122 0.000948363
        7710     1.09841     1.10122  0.00094824
        7711     1.09694     1.10122 0.000948118
        7712     1.09559     1.10122 0.000947995
        7713     1.09438     1.10121 0.000947873
        7714     1.09335     1.10121  0.00094775
        7715      1.0925     1.10121 0.000947628
        7716     1.09186     1.10121 0.000947506
        7717     1.09144     1.10121 0.000947384
        7718     1.09125     1.10121 0.000947262
        7719     1.09128     1.10121  0.00094714
        7720     1.09154     1.10121 0.000947018
        7721     1.09202      1.1012 0.000946897
        7722      1.0927      1.1012 0.000946775
        7723     1.09356      1.1012 0.000946653
        7724     1.09457      1.1012  0.00094653
        7725     1.09571      1.1012 0.000946408
        7726     1.09694      1.1012 0.000946286
        7727     1.09823      1.1012 0.000946163
        7728     1.09955      1.1012 0.000946041
        7729     1.10086      1.1012 0.000945919
        7730     1.10213      1.1012 0.000945796
        7731     1.10333      1.1012 0.000945674
        7732     1.10445      1.1012 0.000945552
        7733     1.10545      1.1012  0.00094543
        7734     1.10633      1.1012 0.000945308
        7735     1.10707      1.1012 0.000945186
        7736     1.10766      1.1012 0.000945064
        7737      1.1081      1.1012 0.000944942
        7738     1.10839     1.10121  0.00094482
        7739     1.10853     1.10121 0.000944699
        7740     1.10853     1.10121 0.000944577
        7741     1.10841     1.10121 0.000944456
        7742     1.10816     1.10121 0.000944334
        7743     1.10781     1.10121 0.000944213
        7744     1.10738     1.10121 0.000944091
        7745     1.10687     1.10121 0.000943969
        7746     1.10631     1.10121 0.000943848
        7747      1.1057     1.10121 0.000943726
        7748     1.10508     1.10121 0.000943604
        7749     1.10446     1.10121 0.000943483
        7750     1.10384     1.10121 0.000943361
        7751     1.10325     1.10121 0.000943239
        7752     1.10271     1.10121 0.000943118
        7753     1.10221     1.10121 0.000942996
        7754     1.10178     1.10121 0.000942874
        7755     1.10142     1.10121 0.000942753
        7756     1.10114     1.10121 0.000942631
        7757     1.10094     1.10121  0.00094251
        7758     1.10084     1.10121 0.000942388
        7759     1.10082     1.10121 0.000942267
        7760      1.1009     1.10121 0.000942145
        7761     1.10107     1.10121 0.000942024
        7762     1.10132     1.10121 0.000941903
        7763     1.10167     1.10121 0.000941781
        7764     1.10209     1.10121  0.00094166
        7765      1.1026     1.10121 0.000941539
        7766     1.10317     1.10121 0.000941418
        7767      1.1038     1.10122 0.000941296
        7768     1.10449     1.10122 0.000941175
        7769     1.10522     1.10122 0.000941054
        7770     1.10598     1.10122 0.000940933
        7771     1.10677     1.10122 0.000940813
        7772     1.10757     1.10122 0.000940692
        7773     1.10838     1.10122 0.000940571
        7774     1.10917     1.10122 0.000940451
        7775     1.10995     1.10122 0.000940331
        7776      1.1107     1.10122  0.00094021
        7777     1.11141     1.10122 0.000940091
        7778     1.11206     1.10123 0.000939971
        7779     1.11265     1.10123 0.000939851
        7780     1.11317     1.10123 0.000939731
        7781     1.11361     1.10123 0.000939612
        7782     1.11395     1.10123 0.000939493
        7783     1.11418     1.10123 0.000939373
        7784     1.11429     1.10123 0.000939254
        7785     1.11428     1.10124 0.000939135
        7786     1.11413     1.10124 0.000939016
        7787     1.11384     1.10124 0.000938897
        7788     1.11339     1.10124 0.000938778
        7789     1.11279     1.10124 0.000938658
        7790     1.11202     1.10124 0.000938539
        7791     1.11107     1.10125 0.000938419
        7792     1.10995     1.10125 0.000938299
        7793     1.10865     1.10125 0.000938179
        7794     1.10718     1.10125 0.000938059
        7795     1.10554     1.10125 0.000937939
        7796     1.10373     1.10125 0.000937819
        7797     1.10177     1.10125 0.000937699
        7798     1.09966     1.10125 0.000937578
        7799     1.09742     1.10125 0.000937458
        7800     1.09508     1.10125 0.000937338
        7801     1.09264     1.10125 0.000937219
        7802     1.09014     1.10125   0.0009371
        7803      1.0876     1.10124 0.000936981
        7804     1.08505     1.10124 0.000936864
        7805     1.08253     1.10124 0.000936747
        7806     1.08007     1.10124 0.000936631
        7807      1.0777     1.10123 0.000936515
        7808     1.07546     1.10123 0.000936401
        7809     1.07337     1.10123 0.000936288
        7810     1.07148     1.10122 0.000936176
        7811      1.0698     1.10122 0.000936065
        7812     1.06836     1.10121 0.000935955
        7813     1.06719     1.10121 0.000935845
        7814      1.0663     1.10121 0.000935736
        7815     1.06569      1.1012 0.000935627
        7816     1.06538      1.1012 0.000935519
        7817     1.06536     1.10119  0.00093541
        7818     1.06562     1.10119 0.000935302
        7819     1.06616     1.10118 0.000935193
        7820     1.06695     1.10118 0.000935083
        7821     1.06798     1.10117 0.000934973
        7822     1.06922     1.10117 0.000934863
        7823     1.07065     1.10117 0.000934751
        7824     1.07223     1.10116 0.000934639
        7825     1.07395     1.10116 0.000934526
        7826     1.07576     1.10116 0.000934412
        7827     1.07764     1.10115 0.000934298
        7828     1.07957     1.10115 0.000934183
        7829     1.08151     1.10115 0.000934067
        7830     1.08344     1.10115  0.00093395
        7831     1.08534     1.10114 0.000933833
        7832     1.08718     1.10114 0.000933716
        7833     1.08895     1.10114 0.000933598
        7834     1.09064     1.10114 0.000933479
        7835     1.09222     1.10114 0.000933361
        7836     1.09369     1.10114 0.000933242
        7837     1.09503     1.10114 0.000933124
        7838     1.09624     1.10113 0.000933005
        7839     1.09732     1.10113 0.000932886
        7840     1.09825     1.10113 0.000932767
        7841     1.09904     1.10113 0.000932648
        7842     1.09968     1.10113 0.000932529
        7843     1.10018     1.10113  0.00093241
        7844     1.10054     1.10113 0.000932291
        7845     1.10077     1.10113 0.000932172
        7846     1.10086     1.10113 0.000932054
        7847     1.10083     1.10113 0.000931935
        7848     1.10068     1.10113 0.000931816
        7849     1.10042     1.10113 0.000931697
        7850     1.10006     1.10113 0.000931579
        7851      1.0996     1.10113  0.00093146
        7852     1.09906     1.10113 0.000931342
        7853     1.09845     1.10113 0.000931223
        7854     1.09778     1.10113 0.000931105
        7855     1.09705     1.10113 0.000930986
        7856     1.09629     1.10113 0.000930868
        7857     1.09549     1.10113  0.00093075
        7858     1.09466     1.10113 0.000930632
        7859     1.09383     1.10113 0.000930514
        7860     1.09299     1.10113 0.000930396
        7861     1.09216     1.10113 0.000930278
        7862     1.09134     1.10112 0.000930161
        7863     1.09055     1.10112 0.000930043
        7864     1.08979     1.10112 0.000929926
        7865     1.08907     1.10112 0.000929809
        7866     1.08839     1.10112 0.000929692
        7867     1.08775     1.10112 0.000929576
        7868     1.08717     1.10112 0.000929459
        7869     1.08664     1.10111 0.000929343
        7870     1.08617     1.10111 0.000929227
        7871     1.08576     1.10111 0.000929111
        7872     1.08541     1.10111 0.000928995
        7873     1.08512     1.10111 0.000928879
        7874     1.08489      1.1011 0.000928764
        7875     1.08471      1.1011 0.000928648
        7876     1.08459      1.1011 0.000928532
        7877     1.08452      1.1011 0.000928417
        7878      1.0845      1.1011 0.000928301
        7879     1.08451     1.10109 0.000928186
        7880     1.08457     1.10109 0.000928071
        7881     1.08466     1.10109 0.000927955
        7882     1.08479     1.10109  0.00092784
        7883     1.08493     1.10108 0.000927724
        7884     1.08509     1.10108 0.000927609
        7885     1.08527     1.10108 0.000927493
        7886     1.08545     1.10108 0.000927378
        7887     1.08563     1.10108 0.000927262
        7888      1.0858     1.10107 0.000927147
        7889     1.08596     1.10107 0.000927031
        7890     1.08609     1.10107 0.000926916
        7891     1.08619     1.10107   0.0009268
        7892     1.08626     1.10107 0.000926685
        7893     1.08628     1.10107 0.000926569
        7894     1.08624     1.10106 0.000926454
        7895     1.08615     1.10106 0.000926338
        7896     1.08598     1.10106 0.000926223
        7897     1.08574     1.10106 0.000926108
        7898     1.08542     1.10106 0.000925992
        7899       1.085     1.10105 0.000925877
        7900     1.08448     1.10105 0.000925763
        7901     1.08386     1.10105 0.000925648
        7902     1.08313     1.10105 0.000925534
        7903     1.08228     1.10104  0.00092542
        7904     1.08131     1.10104 0.000925306
        7905     1.08021     1.10104 0.000925193
        7906       1.079     1.10104  0.00092508
        7907     1.07766     1.10103 0.000924968
        7908      1.0762     1.10103 0.000924856
        7909     1.07462     1.10103 0.000924745
        7910     1.07292     1.10102 0.000924635
        7911     1.07111     1.10102 0.000924526
        7912      1.0692     1.10102 0.000924418
        7913     1.06719     1.10101 0.000924311
        7914     1.06511     1.10101 0.000924205
        7915     1.06295       1.101 0.000924101
        7916     1.06074       1.101 0.000923998
        7917     1.05849     1.10099 0.000923897
        7918     1.05622     1.10099 0.000923798
        7919     1.05393     1.10098   0.0009237
        7920     1.05166     1.10097 0.000923604
        7921     1.04941     1.10097 0.000923511
        7922      1.0472     1.10096 0.000923419
        7923     1.04506     1.10095 0.000923329
        7924     1.04299     1.10095 0.000923242
        7925     1.04103     1.10094 0.000923156
        7926      1.0392     1.10093 0.000923073
        7927      1.0375     1.10092 0.000922991
        7928     1.03595     1.10092 0.000922911
        7929     1.03458     1.10091 0.000922833
        7930     1.03339      1.1009 0.000922755
        7931      1.0324     1.10089 0.000922679
        7932     1.03163     1.10088 0.000922604
        7933     1.03108     1.10087  0.00092253
        7934     1.03077     1.10086 0.000922456
        7935      1.0307     1.10085 0.000922382
        7936     1.03088     1.10085 0.000922308
        7937     1.03131     1.10084 0.000922234
        7938     1.03199     1.10083 0.000922158
        7939     1.03292     1.10082 0.000922082
        7940      1.0341     1.10081 0.000922004
        7941     1.03551      1.1008 0.000921924
        7942     1.03716     1.10079 0.000921843
        7943     1.03903     1.10079  0.00092176
        7944     1.04111     1.10078 0.000921675
        7945     1.04338     1.10077 0.000921587
        7946     1.04582     1.10077 0.000921497
        7947     1.04842     1.10076 0.000921404
        7948     1.05115     1.10075  0.00092131
        7949       1.054     1.10075 0.000921212
        7950     1.05692     1.10074 0.000921113
        7951     1.05991     1.10074 0.000921012
        7952     1.06293     1.10073 0.000920908
        7953     1.06596     1.10073 0.000920803
        7954     1.06896     1.10072 0.000920695
        7955     1.07192     1.10072 0.000920587
        7956      1.0748     1.10072 0.000920477
        7957     1.07758     1.10071 0.000920366
        7958     1.08022     1.10071 0.000920254
        7959     1.08272     1.10071 0.000920141
        7960     1.08504     1.10071 0.000920027
        7961     1.08716      1.1007 0.000919913
        7962     1.08907      1.1007 0.000919799
        7963     1.09074      1.1007 0.000919684
        7964     1.09216      1.1007  0.00091957
        7965     1.09333      1.1007 0.000919455
        7966     1.09423      1.1007 0.000919339
        7967     1.09486      1.1007 0.000919224
        7968     1.09521      1.1007 0.000919109
        7969      1.0953      1.1007 0.000918994
        7970     1.09513      1.1007 0.000918879
        7971      1.0947      1.1007 0.000918764
        7972     1.09403     1.10069 0.000918649
        7973     1.09314     1.10069 0.000918535
        7974     1.09205     1.10069  0.00091842
        7975     1.09078     1.10069 0.000918306
        7976     1.08935     1.10069 0.000918192
        7977     1.08779     1.10069 0.000918078
        7978     1.08613     1.10069 0.000917965
        7979     1.08439     1.10068 0.000917852
        7980     1.08259     1.10068  0.00091774
        7981     1.08077     1.10068 0.000917628
        7982     1.07895     1.10068 0.000917517
        7983     1.07715     1.10067 0.000917407
        7984     1.07538     1.10067 0.000917298
        7985     1.07367     1.10067 0.000917189
        7986     1.07203     1.10066 0.000917081
        7987     1.07047     1.10066 0.000916974
        7988     1.06899     1.10066 0.000916868
        7989     1.06761     1.10065 0.000916762
        7990     1.06633     1.10065 0.000916658
        7991     1.06515     1.10064 0.000916554
        7992     1.06408     1.10064 0.000916451
        7993     1.06311     1.10063 0.000916348
        7994     1.06224     1.10063 0.000916246
        7995     1.06147     1.10062 0.000916144
        7996     1.06081     1.10062 0.000916043
        7997     1.06024     1.10061 0.000915943
        7998     1.05978     1.10061 0.000915842
        7999     1.05941      1.1006 0.000915742
        8000     1.05914      1.1006 0.000915643
        8001     1.05896     1.10059 0.000915543
        8002     1.05888     1.10059 0.000915443
        8003      1.0589     1.10058 0.000915344
        8004     1.05901     1.10058 0.000915244
        8005     1.05921     1.10057 0.000915144
        8006     1.05951     1.10057 0.000915044
        8007     1.05989     1.10056 0.000914944
        8008     1.06036     1.10056 0.000914844
        8009     1.06092     1.10055 0.000914743
        8010     1.06155     1.10055 0.000914642
        8011     1.06225     1.10054  0.00091454
        8012     1.06301     1.10054 0.000914438
        8013     1.06383     1.10053 0.000914335
        8014     1.06469     1.10053 0.000914232
        8015     1.06558     1.10053 0.000914128
        8016     1.06649     1.10052 0.000914024
        8017     1.06741     1.10052  0.00091392
        8018     1.06831     1.10051 0.000913814
        8019      1.0692     1.10051 0.000913709
        8020     1.07004      1.1005 0.000913603
        8021     1.07083      1.1005 0.000913496
        8022     1.07155      1.1005  0.00091339
        8023      1.0722     1.10049 0.000913283
        8024     1.07276     1.10049 0.000913175
        8025     1.07322     1.10049 0.000913068
        8026     1.07358     1.10048  0.00091296
        8027     1.07385     1.10048 0.000912853
        8028     1.07401     1.10048 0.000912745
        8029     1.07409     1.10047 0.000912637
        8030     1.07408     1.10047 0.000912529
        8031       1.074     1.10047 0.000912422
        8032     1.07387     1.10046 0.000912314
        8033      1.0737     1.10046 0.000912207
        8034     1.07352     1.10046 0.000912099
        8035     1.07336     1.10045 0.000911992
        8036     1.07322     1.10045 0.000911885
        8037     1.07313     1.10045 0.000911778
        8038     1.07313     1.10044  0.00091167
        8039     1.07321     1.10044 0.000911563
        8040     1.07342     1.10044 0.000911456
        8041     1.07375     1.10043 0.000911349
        8042     1.07422     1.10043 0.000911241
        8043     1.07484     1.10043 0.000911134
        8044     1.07562     1.10042 0.000911026
        8045     1.07655     1.10042 0.000910917
        8046     1.07764     1.10042 0.000910808
        8047     1.07888     1.10042 0.000910699
        8048     1.08026     1.10041 0.000910589
        8049     1.08176     1.10041 0.000910479
        8050     1.08339     1.10041 0.000910369
        8051     1.08513     1.10041 0.000910257
        8052     1.08695     1.10041 0.000910146
        8053     1.08885      1.1004 0.000910034
        8054     1.09081      1.1004 0.000909922
        8055     1.09283      1.1004 0.000909809
        8056     1.09488      1.1004 0.000909697
        8057     1.09695      1.1004 0.000909584
        8058     1.09903      1.1004 0.000909471
        8059     1.10112      1.1004 0.000909358
        8060      1.1032      1.1004 0.000909245
        8061     1.10526      1.1004 0.000909133
        8062     1.10731      1.1004  0.00090902
        8063     1.10934      1.1004 0.000908908
        8064     1.11135      1.1004 0.000908797
        8065     1.11334     1.10041 0.000908685
        8066      1.1153     1.10041 0.000908575
        8067     1.11725     1.10041 0.000908464
        8068     1.11918     1.10041 0.000908355
        8069      1.1211     1.10042 0.000908246
        8070     1.12302     1.10042 0.000908138
        8071     1.12493     1.10042  0.00090803
        8072     1.12685     1.10042 0.000907924
        8073     1.12877     1.10043 0.000907818
        8074      1.1307     1.10043 0.000907713
        8075     1.13265     1.10044  0.00090761
        8076     1.13462     1.10044 0.000907507
        8077     1.13661     1.10044 0.000907406
        8078     1.13863     1.10045 0.000907306
        8079     1.14067     1.10045 0.000907207
        8080     1.14273     1.10046  0.00090711
        8081     1.14481     1.10046 0.000907014
        8082     1.14691     1.10047  0.00090692
        8083     1.14903     1.10048 0.000906828
        8084     1.15116     1.10048 0.000906737
        8085      1.1533     1.10049 0.000906649
        8086     1.15543      1.1005 0.000906562
        8087     1.15756      1.1005 0.000906477
        8088     1.15967     1.10051 0.000906395
        8089     1.16176     1.10052 0.000906315
        8090     1.16382     1.10053 0.000906236
        8091     1.16584     1.10053  0.00090616
        8092      1.1678     1.10054 0.000906086
        8093     1.16971     1.10055 0.000906015
        8094     1.17155     1.10056 0.000905945
        8095     1.17331     1.10057 0.000905878
        8096     1.17499     1.10058 0.000905813
        8097     1.17657     1.10059 0.000905749
        8098     1.17804      1.1006 0.000905688
        8099     1.17941     1.10061 0.000905628
        8100     1.18066     1.10062 0.000905571
        8101     1.18178     1.10063 0.000905514
        8102     1.18277     1.10064 0.000905459
        8103     1.18363     1.10065 0.000905405
        8104     1.18434     1.10066 0.000905353
        8105      1.1849     1.10067 0.000905301
        8106     1.18531     1.10068 0.000905249
        8107     1.18556     1.10069 0.000905198
        8108     1.18565      1.1007 0.000905147
        8109     1.18557     1.10071 0.000905096
        8110     1.18531     1.10072 0.000905044
        8111     1.18487     1.10073 0.000904992
        8112     1.18425     1.10074 0.000904939
        8113     1.18345     1.10075 0.000904885
        8114     1.18244     1.10076  0.00090483
        8115     1.18124     1.10077 0.000904773
        8116     1.17983     1.10078 0.000904713
        8117     1.17822     1.10079 0.000904652
        8118     1.17639      1.1008 0.000904589
        8119     1.17435     1.10081 0.000904523
        8120     1.17209     1.10082 0.000904454
        8121     1.16962     1.10083 0.000904382
        8122     1.16692     1.10083 0.000904308
        8123       1.164     1.10084  0.00090423
        8124     1.16085     1.10085 0.000904148
        8125     1.15749     1.10086 0.000904064
        8126      1.1539     1.10086 0.000903976
        8127     1.15011     1.10087 0.000903885
        8128     1.14611     1.10087 0.000903791
        8129      1.1419     1.10088 0.000903694
        8130     1.13751     1.10088 0.000903594
        8131     1.13293     1.10089 0.000903492
        8132     1.12818     1.10089 0.000903387
        8133     1.12327     1.10089  0.00090328
        8134     1.11822      1.1009 0.000903172
        8135     1.11305      1.1009 0.000903062
        8136     1.10776      1.1009 0.000902951
        8137     1.10238      1.1009  0.00090284
        8138     1.09693      1.1009 0.000902729
        8139     1.09143      1.1009 0.000902619
        8140      1.0859     1.10089  0.00090251
        8141     1.08035     1.10089 0.000902403
        8142     1.07482     1.10089 0.000902298
        8143     1.06932     1.10089 0.000902195
        8144     1.06389     1.10088 0.000902096
        8145     1.05854     1.10088    0.000902
        8146     1.05329     1.10087 0.000901908
        8147     1.04818     1.10086 0.000901821
        8148     1.04323     1.10086 0.000901738
        8149     1.03846     1.10085  0.00090166
        8150      1.0339     1.10084 0.000901587
        8151     1.02957     1.10083 0.000901518
        8152     1.02548     1.10082 0.000901455
        8153     1.02167     1.10081 0.000901397
        8154     1.01815      1.1008 0.000901343
        8155     1.01494     1.10079 0.000901294
        8156     1.01205     1.10078 0.000901249
        8157     1.00948     1.10077 0.000901208
        8158     1.00726     1.10076 0.000901171
        8159     1.00539     1.10075 0.000901136
        8160     1.00387     1.10073 0.000901104
        8161     1.00269     1.10072 0.000901074
        8162     1.00187     1.10071 0.000901045
        8163     1.00139      1.1007 0.000901016
        8164     1.00124     1.10069 0.000900988
        8165     1.00142     1.10067  0.00090096
        8166     1.00191     1.10066 0.000900931
        8167      1.0027     1.10065   0.0009009
        8168     1.00376     1.10064 0.000900868
        8169     1.00509     1.10063 0.000900834
        8170     1.00665     1.10061 0.000900797
        8171     1.00844      1.1006 0.000900757
        8172     1.01042     1.10059 0.000900715
        8173     1.01258     1.10058 0.000900669
        8174      1.0149     1.10057  0.00090062
        8175     1.01735     1.10056 0.000900567
        8176     1.01991     1.10055 0.000900511
        8177     1.02256     1.10054 0.000900451
        8178     1.02528     1.10053 0.000900388
        8179     1.02806     1.10052 0.000900322
        8180     1.03086     1.10052 0.000900252
        8181     1.03367     1.10051 0.000900179
        8182     1.03647      1.1005 0.000900103
        8183     1.03925     1.10049 0.000900024
        8184     1.04198     1.10048 0.000899943
        8185     1.04465     1.10048 0.000899859
        8186     1.04725     1.10047 0.000899772
        8187     1.04976     1.10046 0.000899684
        8188     1.05217     1.10046 0.000899593
        8189     1.05446     1.10045 0.000899501
        8190     1.05663     1.10045 0.000899407
        8191     1.05866     1.10044 0.000899311
        8192     1.06055     1.10044 0.000899215
        8193     1.06228     1.10043 0.000899117
        8194     1.06387     1.10043 0.000899018
        8195     1.06529     1.10042 0.000898919
        8196     1.06654     1.10042 0.000898819
        8197     1.06763     1.10042 0.000898718
        8198     1.06856     1.10041 0.000898617
        8199     1.06931     1.10041 0.000898515
        8200      1.0699     1.10041 0.000898413
        8201     1.07033      1.1004 0.000898311
        8202      1.0706      1.1004 0.000898209
        8203     1.07073     1.10039 0.000898107
        8204     1.07071     1.10039 0.000898005
        8205     1.07056     1.10039 0.000897903
        8206     1.07029     1.10038 0.000897801
        8207      1.0699     1.10038 0.000897699
        8208      1.0694     1.10038 0.000897598
        8209     1.06882     1.10037 0.000897496
        8210     1.06816     1.10037 0.000897396
        8211     1.06743     1.10036 0.000897295
        8212     1.06665     1.10036 0.000897196
        8213     1.06584     1.10036 0.000897096
        8214       1.065     1.10035 0.000896997
        8215     1.06416     1.10035 0.000896899
        8216     1.06332     1.10034 0.000896801
        8217     1.06251     1.10034 0.000896704
        8218     1.06172     1.10033 0.000896607
        8219     1.06098     1.10033 0.000896511
        8220      1.0603     1.10032 0.000896415
        8221     1.05968     1.10032 0.000896319
        8222     1.05913     1.10031 0.000896224
        8223     1.05867     1.10031  0.00089613
        8224      1.0583      1.1003 0.000896035
        8225     1.05802      1.1003 0.000895941
        8226     1.05783     1.10029 0.000895847
        8227     1.05775     1.10029 0.000895753
        8228     1.05776     1.10028 0.000895659
        8229     1.05787     1.10028 0.000895565
        8230     1.05807     1.10027 0.000895471
        8231     1.05837     1.10027 0.000895377
        8232     1.05877     1.10026 0.000895282
        8233     1.05925     1.10026 0.000895187
        8234     1.05982     1.10025 0.000895092
        8235     1.06048     1.10025 0.000894996
        8236     1.06122     1.10024   0.0008949
        8237     1.06203     1.10024 0.000894803
        8238     1.06292     1.10023 0.000894706
        8239     1.06388     1.10023 0.000894609
        8240     1.06491     1.10023  0.00089451
        8241     1.06601     1.10022 0.000894411
        8242     1.06719     1.10022 0.000894312
        8243     1.06843     1.10021 0.000894212
        8244     1.06974     1.10021 0.000894111
        8245     1.07113     1.10021 0.000894009
        8246      1.0726      1.1002 0.000893907
        8247     1.07415      1.1002 0.000893804
        8248     1.07578      1.1002 0.000893701
        8249      1.0775     1.10019 0.000893597
        8250     1.07931     1.10019 0.000893492
        8251     1.08122     1.10019 0.000893387
        8252     1.08324     1.10019 0.000893281
        8253     1.08535     1.10018 0.000893174
        8254     1.08758     1.10018 0.000893068
        8255     1.08991     1.10018  0.00089296
        8256     1.09237     1.10018 0.000892853
        8257     1.09493     1.10018 0.000892745
        8258     1.09761     1.10018 0.000892637
        8259     1.10041     1.10018 0.000892529
        8260     1.10331     1.10018 0.000892421
        8261     1.10632     1.10018 0.000892313
        8262     1.10942     1.10018 0.000892206
        8263     1.11262     1.10018 0.000892099
        8264     1.11589     1.10019 0.000891993
        8265     1.11925     1.10019 0.000891888
        8266     1.12266     1.10019 0.000891784
        8267     1.12612     1.10019 0.000891682
        8268     1.12962      1.1002 0.000891581
        8269     1.13314      1.1002 0.000891482
        8270     1.13667     1.10021 0.000891385
        8271     1.14018     1.10021 0.000891291
        8272     1.14367     1.10022 0.000891198
        8273     1.14712     1.10022 0.000891109
        8274     1.15051     1.10023 0.000891022
        8275     1.15383     1.10023 0.000890938
        8276     1.15707     1.10024 0.000890856
        8277      1.1602     1.10025 0.000890778
        8278     1.16322     1.10026 0.000890703
        8279      1.1661     1.10026 0.000890631
        8280     1.16884     1.10027 0.000890562
        8281     1.17143     1.10028 0.000890496
        8282     1.17386     1.10029 0.000890433
        8283     1.17611      1.1003 0.000890372
        8284     1.17818     1.10031 0.000890314
        8285     1.18005     1.10032 0.000890259
        8286     1.18173     1.10033 0.000890206
        8287     1.18321     1.10034 0.000890154
        8288     1.18448     1.10035 0.000890105
        8289     1.18553     1.10036 0.000890057
        8290     1.18637     1.10037  0.00089001
        8291     1.18699     1.10038 0.000889964
        8292     1.18739     1.10039 0.000889919
        8293     1.18757      1.1004 0.000889873
        8294     1.18753     1.10041 0.000889828
        8295     1.18728     1.10042 0.000889782
        8296     1.18681     1.10043 0.000889736
        8297     1.18612     1.10044 0.000889689
        8298     1.18522     1.10045  0.00088964
        8299     1.18412     1.10046  0.00088959
        8300     1.18283     1.10047 0.000889538
        8301     1.18133     1.10048 0.000889484
        8302     1.17966     1.10049 0.000889428
        8303     1.17779      1.1005  0.00088937
        8304     1.17576     1.10051 0.000889309
        8305     1.17356     1.10052 0.000889246
        8306      1.1712     1.10053 0.000889179
        8307     1.16869     1.10054  0.00088911
        8308     1.16604     1.10054 0.000889038
        8309     1.16325     1.10055 0.000888963
        8310     1.16033     1.10056 0.000888885
        8311      1.1573     1.10056 0.000888804
        8312     1.15415     1.10057 0.000888721
        8313     1.15089     1.10058 0.000888635
        8314     1.14754     1.10058 0.000888546
        8315      1.1441     1.10059 0.000888454
        8316     1.14058     1.10059  0.00088836
        8317     1.13698      1.1006 0.000888264
        8318     1.13331      1.1006 0.000888166
        8319     1.12957      1.1006 0.000888066
        8320     1.12578     1.10061 0.000887965
        8321     1.12193     1.10061 0.000887862
        8322     1.11803     1.10061 0.000887757
        8323      1.1141     1.10061 0.000887652
        8324     1.11012     1.10062 0.000887546
        8325     1.10612     1.10062  0.00088744
        8326     1.10209     1.10062 0.000887333
        8327     1.09804     1.10062 0.000887227
        8328     1.09398     1.10061 0.000887121
        8329     1.08991     1.10061 0.000887015
        8330     1.08584     1.10061  0.00088691
        8331     1.08178     1.10061 0.000886807
        8332     1.07774     1.10061 0.000886705
        8333     1.07372      1.1006 0.000886604
        8334     1.06973      1.1006 0.000886506
        8335     1.06578      1.1006 0.000886409
        8336     1.06188     1.10059 0.000886315
        8337     1.05803     1.10059 0.000886223
        8338     1.05425     1.10058 0.000886134
