#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2718    -5.47406    -5.48294  0.00246835
        2719    -5.47399    -5.48294  0.00246745
        2720    -5.56259    -5.48297  0.00246671
        2721    -5.48715    -5.48297  0.00246581
        2722    -5.47782    -5.48297   0.0024649
        2723    -5.43799    -5.48295  0.00246405
        2724    -5.45023    -5.48294  0.00246318
        2725    -5.52241    -5.48296  0.00246232
        2726    -5.49954    -5.48296  0.00246142
        2727     -5.3941    -5.48293  0.00246073
        2728    -5.48326    -5.48293  0.00245983
        2729    -5.53229    -5.48295    0.002459
        2730    -5.54492    -5.48297   0.0024582
        2731    -5.44637    -5.48296  0.00245734
        2732    -5.39761    -5.48293  0.00245664
        2733    -5.38231    -5.48289  0.00245601
        2734    -5.43858    -5.48287  0.00245517
        2735    -5.44136    -5.48286  0.00245432
        2736    -5.40206    -5.48283   0.0024536
        2737     -5.3471    -5.48278   0.0024532
        2738    -5.49649    -5.48278  0.00245231
        2739    -5.39949    -5.48275   0.0024516
        2740     -5.4925    -5.48276  0.00245071
        2741    -5.51174    -5.48277  0.00244984
        2742    -5.46725    -5.48276  0.00244895
        2743    -5.41326    -5.48274  0.00244819
        2744     -5.4113    -5.48271  0.00244744
        2745    -5.48276    -5.48271  0.00244655
        2746    -5.50491    -5.48272  0.00244567
        2747    -5.44564     -5.4827  0.00244482
        2748     -5.4381    -5.48269  0.00244398
        2749    -5.48248    -5.48269  0.00244309
        2750    -5.45685    -5.48268  0.00244222
        2751    -5.46891    -5.48267  0.00244134
        2752    -5.46665    -5.48267  0.00244046
        2753    -5.38273    -5.48263  0.00243984
        2754    -5.44427    -5.48262    0.002439
        2755     -5.4975    -5.48262  0.00243812
        2756    -5.52622    -5.48264  0.00243728
        2757    -5.53832    -5.48266  0.00243648
        2758    -5.38144    -5.48262  0.00243588
        2759    -5.41673     -5.4826  0.00243511
        2760    -5.42665    -5.48258  0.00243431
        2761    -5.37123    -5.48254  0.00243376
        2762     -5.4303    -5.48252  0.00243296
        2763    -5.43299     -5.4825  0.00243214
        2764    -5.46671    -5.48249  0.00243127
        2765    -5.45549    -5.48249  0.00243041
        2766    -5.42513    -5.48246  0.00242962
        2767    -5.31375     -5.4824  0.00242951
        2768    -5.37401    -5.48236  0.00242894
        2769    -5.42444    -5.48234  0.00242816
        2770    -5.39437    -5.48231  0.00242749
        2771    -5.36167    -5.48227    0.002427
        2772    -5.36166    -5.48222  0.00242652
        2773    -5.41119     -5.4822  0.00242578
        2774    -5.50524    -5.48221  0.00242492
        2775    -5.49189    -5.48221  0.00242404
        2776    -5.55284    -5.48224  0.00242331
        2777    -5.50333    -5.48224  0.00242244
        2778    -5.40498    -5.48222  0.00242173
        2779    -5.35342    -5.48217   0.0024213
        2780    -5.37209    -5.48213  0.00242076
        2781    -5.34167    -5.48208  0.00242041
        2782    -5.35997    -5.48204  0.00241994
        2783    -5.36844    -5.48199  0.00241942
        2784     -5.2771    -5.48192  0.00241967
        2785     -5.3321    -5.48187   0.0024194
        2786     -5.3514    -5.48182  0.00241898
        2787    -5.37275    -5.48178  0.00241843
        2788    -5.35749    -5.48174  0.00241797
        2789    -5.38582     -5.4817  0.00241735
        2790     -5.2752    -5.48163  0.00241762
        2791     -5.2775    -5.48156  0.00241786
        2792    -5.32553     -5.4815  0.00241764
        2793    -5.40766    -5.48147  0.00241691
        2794    -5.38308    -5.48144  0.00241631
        2795    -5.37232     -5.4814  0.00241576
        2796    -5.37797    -5.48136  0.00241518
        2797     -5.3422    -5.48131  0.00241482
        2798    -5.27334    -5.48124  0.00241511
        2799    -5.32563    -5.48118  0.00241488
        2800    -5.29941    -5.48112  0.00241489
        2801     -5.2378    -5.48103  0.00241559
        2802    -5.26897    -5.48095  0.00241592
        2803    -5.22978    -5.48087  0.00241671
        2804    -5.25888    -5.48079  0.00241715
        2805    -5.29225    -5.48072  0.00241722
        2806    -5.31357    -5.48066  0.00241709
        2807     -5.3283     -5.4806  0.00241684
        2808     -5.2137    -5.48051  0.00241785
        2809    -5.31351    -5.48045  0.00241772
        2810    -5.27889    -5.48038  0.00241792
        2811    -5.30492    -5.48032  0.00241787
        2812    -5.30954    -5.48026  0.00241777
        2813    -5.21926    -5.48016  0.00241869
        2814    -5.21906    -5.48007  0.00241961
        2815    -5.33722    -5.48002  0.00241928
        2816    -5.41992       -5.48  0.00241852
        2817    -5.39185    -5.47997  0.00241786
        2818    -5.38486    -5.47993  0.00241724
        2819    -5.37331    -5.47989  0.00241668
        2820    -5.35173    -5.47985  0.00241625
        2821    -5.28412    -5.47978  0.00241639
        2822    -5.32213    -5.47972  0.00241618
        2823    -5.32773    -5.47967  0.00241592
        2824    -5.34034    -5.47962  0.00241557
        2825     -5.4362    -5.47961  0.00241476
        2826    -5.37053    -5.47957  0.00241422
        2827    -5.35522    -5.47952  0.00241376
        2828    -5.28119    -5.47945  0.00241393
        2829    -5.38063    -5.47942  0.00241333
        2830    -5.29182    -5.47935  0.00241339
        2831    -5.33371     -5.4793  0.00241308
        2832    -5.34297    -5.47925  0.00241271
        2833    -5.40432    -5.47923    0.002412
        2834    -5.35259    -5.47918  0.00241157
        2835    -5.46178    -5.47917  0.00241072
        2836    -5.43808    -5.47916  0.00240992
        2837    -5.42755    -5.47914  0.00240914
        2838    -5.36919     -5.4791   0.0024086
        2839    -5.37548    -5.47907  0.00240803
        2840    -5.43057    -5.47905  0.00240724
        2841       -5.49    -5.47905   0.0024064
        2842     -5.5756    -5.47909  0.00240579
        2843    -5.65738    -5.47915  0.00240576
        2844    -5.63802    -5.47921  0.00240556
        2845    -5.56043    -5.47923  0.00240489
        2846    -5.56148    -5.47926  0.00240421
        2847    -5.56986     -5.4793  0.00240358
        2848    -5.51214    -5.47931  0.00240276
        2849    -5.44076    -5.47929  0.00240196
        2850    -5.48933     -5.4793  0.00240112
        2851    -5.53442    -5.47932  0.00240035
        2852    -5.51447    -5.47933  0.00239954
        2853    -5.49647    -5.47933  0.00239871
        2854    -5.54741    -5.47936  0.00239799
        2855    -5.42763    -5.47934  0.00239722
        2856    -5.47534    -5.47934  0.00239638
        2857    -5.50356    -5.47935  0.00239556
        2858    -5.49979    -5.47935  0.00239473
        2859    -5.47865    -5.47935  0.00239389
        2860    -5.43677    -5.47934   0.0023931
        2861     -5.4323    -5.47932  0.00239232
        2862    -5.50649    -5.47933   0.0023915
        2863    -5.35136    -5.47929  0.00239108
        2864    -5.39247    -5.47926  0.00239044
        2865    -5.43029    -5.47924  0.00238967
        2866    -5.38693    -5.47921  0.00238905
        2867    -5.32428    -5.47915  0.00238883
        2868     -5.4128    -5.47913  0.00238811
        2869    -5.46013    -5.47912  0.00238729
        2870    -5.39067    -5.47909  0.00238665
        2871    -5.45304    -5.47908  0.00238584
        2872    -5.42068    -5.47906  0.00238509
        2873    -5.46525    -5.47906  0.00238427
        2874    -5.47124    -5.47906  0.00238344
        2875    -5.52352    -5.47907  0.00238266
        2876    -5.57671    -5.47911  0.00238208
        2877    -5.53072    -5.47912  0.00238132
        2878    -5.48895    -5.47913  0.00238049
        2879    -5.58107    -5.47916  0.00237993
        2880    -5.42641    -5.47914  0.00237917
        2881    -5.33747     -5.4791  0.00237885
        2882    -5.17683    -5.47899  0.00238034
        2883    -5.21418     -5.4789  0.00238128
        2884    -5.36632    -5.47886  0.00238078
        2885    -5.33776    -5.47881  0.00238046
        2886    -5.35759    -5.47877     0.00238
        2887    -5.44716    -5.47876   0.0023792
        2888    -5.42189    -5.47874  0.00237846
        2889    -5.48311    -5.47874  0.00237764
        2890    -5.50658    -5.47875  0.00237683
        2891    -5.57014    -5.47878  0.00237622
        2892    -5.58328    -5.47882  0.00237568
        2893    -5.55484    -5.47884    0.002375
        2894    -5.57032    -5.47887  0.00237439
        2895    -5.57936    -5.47891  0.00237382
        2896     -5.4769    -5.47891    0.002373
        2897    -5.46593     -5.4789  0.00237219
        2898    -5.49609    -5.47891  0.00237138
        2899    -5.44903     -5.4789  0.00237058
        2900    -5.38055    -5.47887  0.00237001
        2901    -5.35169    -5.47882   0.0023696
        2902    -5.42049     -5.4788  0.00236886
        2903    -5.51418    -5.47881  0.00236808
        2904    -5.52452    -5.47883  0.00236732
        2905    -5.47463    -5.47883   0.0023665
        2906    -5.51058    -5.47884  0.00236571
        2907     -5.4326    -5.47882  0.00236495
        2908    -5.50942    -5.47883  0.00236416
        2909    -5.47946    -5.47883  0.00236335
        2910    -5.52959    -5.47885   0.0023626
        2911    -5.61816     -5.4789  0.00236227
        2912    -5.56399    -5.47893  0.00236164
        2913    -5.53856    -5.47895  0.00236092
        2914    -5.50715    -5.47896  0.00236013
        2915    -5.45285    -5.47895  0.00235934
        2916    -5.53349    -5.47897   0.0023586
        2917    -5.52845    -5.47899  0.00235786
        2918    -5.53383      -5.479  0.00235712
        2919    -5.57209    -5.47904  0.00235653
        2920    -5.59707    -5.47908  0.00235607
        2921    -5.56295    -5.47911  0.00235544
        2922    -5.56452    -5.47913  0.00235482
        2923    -5.56219    -5.47916  0.00235418
        2924    -5.53515    -5.47918  0.00235345
        2925    -5.47713    -5.47918  0.00235265
        2926    -5.38059    -5.47915  0.00235209
        2927    -5.55541    -5.47917  0.00235143
        2928    -5.46091    -5.47917  0.00235063
        2929    -5.41852    -5.47915  0.00234992
        2930    -5.47811    -5.47915  0.00234912
        2931    -5.43403    -5.47913  0.00234837
        2932    -5.50536    -5.47914  0.00234758
        2933    -5.44804    -5.47913  0.00234681
        2934    -5.41979    -5.47911  0.00234609
        2935    -5.46792    -5.47911   0.0023453
        2936    -5.44141    -5.47909  0.00234453
        2937    -5.60193    -5.47913  0.00234411
        2938    -5.50217    -5.47914  0.00234332
        2939    -5.53928    -5.47916  0.00234262
        2940    -5.45207    -5.47915  0.00234184
        2941    -5.45607    -5.47915  0.00234106
        2942    -5.45357    -5.47914  0.00234028
        2943    -5.50522    -5.47915   0.0023395
        2944    -5.50424    -5.47915  0.00233872
        2945    -5.52838    -5.47917  0.00233798
        2946    -5.63666    -5.47922   0.0023378
        2947    -5.51112    -5.47924  0.00233703
        2948    -5.52543    -5.47925  0.00233629
        2949     -5.5234    -5.47927  0.00233555
        2950    -5.56602     -5.4793  0.00233494
        2951    -5.60974    -5.47934  0.00233457
        2952    -5.66821     -5.4794  0.00233465
        2953    -5.64626    -5.47946  0.00233455
        2954    -5.57101    -5.47949  0.00233396
        2955    -5.47438    -5.47949  0.00233317
        2956    -5.45335    -5.47948   0.0023324
        2957    -5.48901    -5.47948  0.00233161
        2958    -5.46507    -5.47948  0.00233083
        2959    -5.42938    -5.47946  0.00233011
        2960    -5.45716    -5.47945  0.00232933
        2961    -5.41312    -5.47943  0.00232865
        2962    -5.42344    -5.47941  0.00232794
        2963    -5.48159    -5.47941  0.00232716
        2964     -5.4094    -5.47939  0.00232649
        2965    -5.46017    -5.47938  0.00232572
        2966    -5.41062    -5.47936  0.00232505
        2967    -5.40954    -5.47934  0.00232438
        2968    -5.46311    -5.47933  0.00232361
        2969    -5.45904    -5.47932  0.00232283
        2970    -5.36647    -5.47929  0.00232236
        2971    -5.25923    -5.47921  0.00232276
        2972    -5.30992    -5.47916  0.00232268
        2973    -5.39128    -5.47913  0.00232208
        2974      -5.419    -5.47911  0.00232139
        2975    -5.37985    -5.47907  0.00232085
        2976    -5.34198    -5.47903  0.00232053
        2977    -5.42897    -5.47901  0.00231981
        2978    -5.57559    -5.47904  0.00231926
        2979    -5.56926    -5.47907  0.00231868
        2980    -5.61606    -5.47912  0.00231835
        2981     -5.6899    -5.47919  0.00231865
        2982    -5.74372    -5.47928  0.00231957
        2983    -5.68653    -5.47935  0.00231984
        2984    -5.68505    -5.47942  0.00232008
        2985    -5.61262    -5.47946  0.00231973
        2986     -5.4607    -5.47945  0.00231897
        2987    -5.42972    -5.47944  0.00231825
        2988    -5.46731    -5.47943  0.00231748
        2989    -5.43135    -5.47942  0.00231676
        2990    -5.46334    -5.47941  0.00231599
        2991    -5.52254    -5.47943  0.00231526
        2992    -5.51284    -5.47944  0.00231451
        2993    -5.52064    -5.47945  0.00231378
        2994    -5.46969    -5.47945  0.00231301
        2995    -5.49888    -5.47946  0.00231225
        2996    -5.50728    -5.47946  0.00231149
        2997    -5.50641    -5.47947  0.00231074
        2998    -5.50002    -5.47948  0.00230998
        2999    -5.43323    -5.47946  0.00230926
        3000    -5.47786    -5.47946  0.00230849
        3001     -5.4426    -5.47945  0.00230775
        3002     -5.4465    -5.47944  0.00230701
        3003    -5.38153    -5.47941  0.00230647
        3004    -5.38757    -5.47938  0.00230591
        3005    -5.44587    -5.47937  0.00230517
        3006    -5.42541    -5.47935  0.00230447
        3007    -5.41985    -5.47933  0.00230379
        3008     -5.4767    -5.47933  0.00230302
        3009     -5.4182    -5.47931  0.00230235
        3010     -5.4546     -5.4793   0.0023016
        3011    -5.39905    -5.47927  0.00230099
        3012    -5.50981    -5.47928  0.00230025
        3013    -5.35745    -5.47924  0.00229984
        3014     -5.4396    -5.47923  0.00229911
        3015    -5.43452    -5.47921   0.0022984
        3016    -5.43443     -5.4792  0.00229768
        3017    -5.46353    -5.47919  0.00229693
        3018    -5.41085    -5.47917  0.00229628
        3019    -5.44096    -5.47916  0.00229555
        3020    -5.51692    -5.47917  0.00229483
        3021    -5.45987    -5.47917  0.00229408
        3022    -5.41364    -5.47914  0.00229342
        3023    -5.38903    -5.47911  0.00229286
        3024    -5.46869    -5.47911   0.0022921
        3025    -5.45735     -5.4791  0.00229135
        3026    -5.41455    -5.47908   0.0022907
        3027    -5.43562    -5.47907  0.00228998
        3028    -5.49436    -5.47907  0.00228923
        3029    -5.51753    -5.47909  0.00228851
        3030    -5.51313     -5.4791  0.00228778
        3031    -5.54327    -5.47912  0.00228713
        3032    -5.42424     -5.4791  0.00228644
        3033    -5.34816    -5.47906   0.0022861
        3034     -5.3437    -5.47901  0.00228578
        3035    -5.34309    -5.47897  0.00228547
        3036    -5.32238    -5.47892   0.0022853
        3037    -5.31046    -5.47886  0.00228522
        3038    -5.36159    -5.47882  0.00228479
        3039    -5.35643    -5.47878  0.00228439
        3040     -5.3917    -5.47875  0.00228382
        3041    -5.40202    -5.47873  0.00228321
        3042    -5.33476    -5.47868  0.00228295
        3043    -5.35966    -5.47864  0.00228253
        3044    -5.40526    -5.47862  0.00228191
        3045    -5.42106     -5.4786  0.00228124
        3046      -5.416    -5.47858  0.00228058
        3047    -5.45126    -5.47857  0.00227985
        3048    -5.52008    -5.47858  0.00227915
        3049     -5.4612    -5.47858   0.0022784
        3050    -5.40299    -5.47855  0.00227779
        3051    -5.36199    -5.47851  0.00227737
        3052    -5.31075    -5.47846  0.00227728
        3053    -5.42628    -5.47844   0.0022766
        3054    -5.35774     -5.4784   0.0022762
        3055    -5.39491    -5.47837  0.00227562
        3056    -5.47519    -5.47837  0.00227487
        3057     -5.5348    -5.47839   0.0022742
        3058    -5.50946     -5.4784  0.00227348
        3059    -5.37447    -5.47837  0.00227299
        3060    -5.45012    -5.47836  0.00227227
        3061    -5.44224    -5.47835  0.00227156
        3062    -5.48874    -5.47835  0.00227082
        3063     -5.4775    -5.47835  0.00227008
        3064    -5.43577    -5.47834  0.00226938
        3065    -5.45265    -5.47833  0.00226865
        3066    -5.42164    -5.47831  0.00226799
        3067    -5.40551    -5.47829  0.00226737
        3068    -5.56723    -5.47831  0.00226682
        3069    -5.52398    -5.47833  0.00226613
        3070    -5.48805    -5.47833   0.0022654
        3071    -5.51533    -5.47834  0.00226469
        3072    -5.45291    -5.47834  0.00226397
        3073    -5.41819    -5.47832  0.00226332
        3074    -5.41297     -5.4783  0.00226268
        3075     -5.4117    -5.47827  0.00226205
        3076    -5.38976    -5.47825  0.00226149
        3077    -5.33327     -5.4782  0.00226125
        3078    -5.31513    -5.47815  0.00226114
        3079    -5.42646    -5.47813  0.00226046
        3080     -5.4806    -5.47813  0.00225973
        3081    -5.51819    -5.47814  0.00225903
        3082    -5.44851    -5.47813  0.00225832
        3083    -5.51197    -5.47814  0.00225762
        3084    -5.58214    -5.47818  0.00225714
        3085    -5.53103    -5.47819  0.00225647
        3086    -5.54742    -5.47822  0.00225585
        3087    -5.48515    -5.47822  0.00225512
        3088    -5.40567     -5.4782  0.00225451
        3089    -5.32477    -5.47815  0.00225433
        3090    -5.46934    -5.47814   0.0022536
        3091    -5.48476    -5.47815  0.00225287
        3092    -5.47396    -5.47814  0.00225214
        3093    -5.53932    -5.47816   0.0022515
        3094    -5.55837    -5.47819  0.00225093
        3095    -5.57289    -5.47822  0.00225041
        3096    -5.64091    -5.47827  0.00225029
        3097    -5.65023    -5.47833  0.00225025
        3098    -5.68137    -5.47839  0.00225048
        3099    -5.65401    -5.47845  0.00225047
        3100    -5.62144     -5.4785  0.00225021
        3101    -5.58096    -5.47853  0.00224973
        3102    -5.57003    -5.47856   0.0022492
        3103    -5.58597    -5.47859  0.00224874
        3104    -5.52863    -5.47861  0.00224807
        3105     -5.5245    -5.47862   0.0022474
        3106    -5.54527    -5.47865  0.00224678
        3107    -5.52455    -5.47866   0.0022461
        3108    -5.41026    -5.47864  0.00224549
        3109    -5.44019    -5.47863   0.0022448
        3110    -5.46756    -5.47862  0.00224408
        3111    -5.50143    -5.47863  0.00224337
        3112    -5.51101    -5.47864  0.00224267
        3113    -5.42512    -5.47862  0.00224202
        3114     -5.4098     -5.4786  0.00224141
        3115    -5.33928    -5.47856  0.00224113
        3116    -5.38883    -5.47853   0.0022406
        3117    -5.35312    -5.47849  0.00224024
        3118     -5.4008    -5.47846  0.00223966
        3119    -5.37824    -5.47843  0.00223917
        3120      -5.336    -5.47838  0.00223892
        3121    -5.33939    -5.47834  0.00223865
        3122    -5.25516    -5.47827  0.00223907
        3123    -5.36584    -5.47823  0.00223864
        3124    -5.42152    -5.47821    0.002238
        3125    -5.43253     -5.4782  0.00223733
        3126     -5.5294    -5.47822  0.00223668
        3127    -5.39755    -5.47819  0.00223611
        3128    -5.44522    -5.47818  0.00223542
        3129    -5.47886    -5.47818  0.00223471
        3130    -5.49431    -5.47819    0.002234
        3131    -5.55047    -5.47821   0.0022334
        3132    -5.49982    -5.47822   0.0022327
        3133    -5.54341    -5.47824  0.00223209
        3134    -5.49733    -5.47824  0.00223138
        3135    -5.57862    -5.47827   0.0022309
        3136    -5.54522     -5.4783  0.00223029
        3137    -5.45361    -5.47829  0.00222959
        3138    -5.49803    -5.47829  0.00222889
        3139    -5.45637    -5.47829  0.00222819
        3140     -5.4727    -5.47829  0.00222748
        3141    -5.44913    -5.47828  0.00222679
        3142    -5.38296    -5.47825  0.00222629
        3143    -5.45935    -5.47824  0.00222559
        3144    -5.48544    -5.47824  0.00222489
        3145      -5.592    -5.47828  0.00222447
        3146    -5.63711    -5.47833  0.00222434
        3147    -5.53098    -5.47835  0.00222369
        3148    -5.44243    -5.47833  0.00222302
        3149    -5.52053    -5.47835  0.00222235
        3150    -5.48821    -5.47835  0.00222165
        3151    -5.46582    -5.47835  0.00222095
        3152    -5.47047    -5.47834  0.00222024
        3153    -5.49143    -5.47835  0.00221954
        3154    -5.45677    -5.47834  0.00221885
        3155    -5.51622    -5.47835  0.00221818
        3156    -5.49955    -5.47836  0.00221749
        3157    -5.48786    -5.47836  0.00221679
        3158    -5.46621    -5.47836  0.00221609
        3159    -5.49847    -5.47837  0.00221539
        3160    -5.52595    -5.47838  0.00221474
        3161    -5.51023    -5.47839  0.00221407
        3162    -5.43043    -5.47838  0.00221342
        3163    -5.47865    -5.47838  0.00221272
        3164    -5.56486     -5.4784  0.00221219
        3165    -5.56038    -5.47843  0.00221164
        3166     -5.5171    -5.47844  0.00221098
        3167    -5.49688    -5.47845  0.00221029
        3168    -5.36988    -5.47841  0.00220985
        3169    -5.43124     -5.4784  0.00220921
        3170    -5.50526    -5.47841  0.00220853
        3171    -5.52323    -5.47842  0.00220787
        3172     -5.5575    -5.47845  0.00220732
        3173    -5.59661    -5.47848  0.00220694
        3174    -5.56183    -5.47851   0.0022064
        3175    -5.47759    -5.47851   0.0022057
        3176    -5.43122    -5.47849  0.00220506
        3177     -5.4396    -5.47848   0.0022044
        3178    -5.40963    -5.47846  0.00220381
        3179    -5.52951    -5.47848  0.00220318
        3180    -5.49476    -5.47848  0.00220249
        3181    -5.49786    -5.47849  0.00220181
        3182    -5.51137     -5.4785  0.00220114
        3183    -5.51366    -5.47851  0.00220048
        3184    -5.60501    -5.47855  0.00220014
        3185      -5.623    -5.47859  0.00219992
        3186    -5.62723    -5.47864  0.00219972
        3187    -5.60043    -5.47868  0.00219937
        3188    -5.70238    -5.47875  0.00219979
        3189    -5.74296    -5.47883  0.00220066
        3190    -5.69606     -5.4789  0.00220103
        3191    -5.64258    -5.47895  0.00220094
        3192    -5.57883    -5.47898  0.00220047
        3193    -5.58825    -5.47902  0.00220005
        3194     -5.5637    -5.47904  0.00219952
        3195    -5.60729    -5.47908  0.00219919
        3196    -5.48802    -5.47909  0.00219851
        3197    -5.38271    -5.47906  0.00219803
        3198    -5.43089    -5.47904  0.00219739
        3199    -5.47163    -5.47904  0.00219671
        3200    -5.41412    -5.47902  0.00219611
        3201    -5.43792      -5.479  0.00219546
        3202    -5.49584    -5.47901  0.00219478
        3203     -5.5032    -5.47902  0.00219411
        3204    -5.52207    -5.47903  0.00219347
        3205    -5.64023    -5.47908  0.00219336
        3206     -5.5391     -5.4791  0.00219276
        3207    -5.56194    -5.47913  0.00219223
        3208    -5.50328    -5.47913  0.00219155
        3209    -5.59818    -5.47917  0.00219119
        3210    -5.60226    -5.47921  0.00219084
        3211    -5.59081    -5.47924  0.00219043
        3212    -5.53105    -5.47926  0.00218981
        3213    -5.59112    -5.47929   0.0021894
        3214    -5.58498    -5.47933  0.00218897
        3215    -5.55779    -5.47935  0.00218843
        3216    -5.70022    -5.47942  0.00218882
        3217    -5.69305    -5.47949  0.00218915
        3218    -5.69172    -5.47955  0.00218946
        3219    -5.58196    -5.47958  0.00218901
        3220    -5.51975     -5.4796  0.00218837
        3221     -5.5597    -5.47962  0.00218783
        3222    -5.57016    -5.47965  0.00218733
        3223    -5.49265    -5.47965  0.00218666
        3224    -5.59225    -5.47969  0.00218626
        3225    -5.60702    -5.47973  0.00218594
        3226    -5.57938    -5.47976  0.00218548
        3227    -5.58709    -5.47979  0.00218505
        3228    -5.57524    -5.47982  0.00218458
        3229    -5.47743    -5.47982   0.0021839
        3230    -5.41597     -5.4798  0.00218331
        3231    -5.49459    -5.47981  0.00218264
        3232    -5.51826    -5.47982    0.002182
        3233    -5.49797    -5.47982  0.00218133
        3234    -5.46131    -5.47982  0.00218066
        3235      -5.424     -5.4798  0.00218006
        3236    -5.35463    -5.47976  0.00217973
        3237     -5.4009    -5.47974  0.00217919
        3238    -5.35954     -5.4797  0.00217883
        3239    -5.34385    -5.47966  0.00217856
        3240     -5.4225    -5.47964  0.00217796
        3241    -5.45851    -5.47963   0.0021773
        3242    -5.41186    -5.47961  0.00217673
        3243    -5.40534    -5.47959  0.00217618
        3244    -5.47402    -5.47959  0.00217551
        3245     -5.4633    -5.47958  0.00217484
        3246    -5.41111    -5.47956  0.00217428
        3247     -5.4177    -5.47954  0.00217369
        3248    -5.55369    -5.47957  0.00217314
        3249    -5.59784     -5.4796  0.00217278
        3250    -5.59062    -5.47964  0.00217238
        3251     -5.6149    -5.47968  0.00217211
        3252    -5.56314     -5.4797  0.00217159
        3253    -5.58385    -5.47974  0.00217116
        3254    -5.57651    -5.47977   0.0021707
        3255    -5.51351    -5.47978  0.00217005
        3256    -5.66853    -5.47983  0.00217016
        3257    -5.63206    -5.47988     0.00217
        3258    -5.69774    -5.47995  0.00217036
        3259    -5.66858    -5.48001  0.00217047
        3260    -5.67695    -5.48007  0.00217064
        3261    -5.67351    -5.48013  0.00217079
        3262    -5.77176    -5.48022  0.00217196
        3263    -5.70432    -5.48028  0.00217238
        3264    -5.64769    -5.48034  0.00217232
        3265    -5.63925    -5.48038   0.0021722
        3266    -5.61269    -5.48042  0.00217192
        3267    -5.50058    -5.48043  0.00217126
        3268    -5.49977    -5.48044   0.0021706
        3269    -5.53945    -5.48045  0.00217001
        3270    -5.54727    -5.48048  0.00216945
        3271    -5.46695    -5.48047  0.00216879
        3272    -5.46778    -5.48047  0.00216813
        3273     -5.5183    -5.48048   0.0021675
        3274    -5.55189     -5.4805  0.00216694
        3275    -5.57529    -5.48053  0.00216648
        3276    -5.48841    -5.48053  0.00216582
        3277    -5.45156    -5.48052  0.00216517
        3278    -5.48749    -5.48053  0.00216451
        3279    -5.52015    -5.48054  0.00216389
        3280    -5.53398    -5.48055  0.00216329
        3281    -5.52423    -5.48057  0.00216267
        3282    -5.37916    -5.48054  0.00216223
        3283     -5.4135    -5.48052  0.00216167
        3284    -5.43593     -5.4805  0.00216105
        3285    -5.42444    -5.48048  0.00216046
        3286    -5.37358    -5.48045  0.00216005
        3287    -5.45393    -5.48044  0.00215941
        3288    -5.53066    -5.48046  0.00215881
        3289    -5.52944    -5.48047   0.0021582
        3290    -5.47437    -5.48047  0.00215755
        3291    -5.52474    -5.48049  0.00215693
        3292    -5.52723     -5.4805  0.00215632
        3293    -5.44867    -5.48049  0.00215569
        3294    -5.46349    -5.48049  0.00215504
        3295    -5.54934    -5.48051  0.00215449
        3296    -5.50688    -5.48051  0.00215385
        3297    -5.57818    -5.48054   0.0021534
        3298    -5.53049    -5.48056   0.0021528
        3299    -5.58318    -5.48059  0.00215237
        3300     -5.5388    -5.48061  0.00215179
        3301    -5.51256    -5.48062  0.00215116
        3302    -5.56589    -5.48064  0.00215067
        3303    -5.53946    -5.48066  0.00215009
        3304    -5.40907    -5.48064  0.00214955
        3305    -5.43462    -5.48063  0.00214894
        3306    -5.39622     -5.4806  0.00214844
        3307    -5.45726    -5.48059  0.00214781
        3308    -5.46817    -5.48059  0.00214716
        3309    -5.46235    -5.48058  0.00214652
        3310     -5.4651    -5.48058  0.00214588
        3311    -5.52442    -5.48059  0.00214527
        3312    -5.46914    -5.48059  0.00214462
        3313    -5.48982    -5.48059  0.00214398
        3314    -5.44851    -5.48058  0.00214335
        3315    -5.46968    -5.48058  0.00214271
        3316    -5.62321    -5.48062  0.00214249
        3317    -5.69218    -5.48069   0.0021428
        3318    -5.60185    -5.48072  0.00214246
        3319     -5.6036    -5.48076  0.00214214
        3320    -5.60436     -5.4808  0.00214181
        3321    -5.51895    -5.48081   0.0021412
        3322    -5.55199    -5.48083  0.00214066
        3323    -5.59522    -5.48086   0.0021403
        3324    -5.52207    -5.48088  0.00213969
        3325    -5.58343    -5.48091  0.00213927
        3326    -5.51911    -5.48092  0.00213865
        3327    -5.56087    -5.48094  0.00213815
        3328    -5.59978    -5.48098   0.0021378
        3329    -5.49531    -5.48098  0.00213716
        3330    -5.48819    -5.48098  0.00213652
        3331     -5.4048    -5.48096    0.002136
        3332    -5.40187    -5.48094   0.0021355
        3333    -5.41546    -5.48092  0.00213495
        3334    -5.38579    -5.48089   0.0021345
        3335    -5.38364    -5.48086  0.00213405
        3336    -5.44036    -5.48085  0.00213345
        3337    -5.45458    -5.48084  0.00213282
        3338    -5.44422    -5.48083  0.00213221
        3339     -5.4408    -5.48082  0.00213161
        3340    -5.51548    -5.48083    0.002131
        3341    -5.36702    -5.48079  0.00213063
        3342    -5.41306    -5.48077  0.00213009
        3343       -5.37    -5.48074  0.00212971
        3344     -5.4577    -5.48073  0.00212908
        3345    -5.47861    -5.48073  0.00212845
        3346    -5.39351    -5.48071  0.00212797
        3347     -5.4439     -5.4807  0.00212736
        3348    -5.44732    -5.48069  0.00212675
        3349    -5.42849    -5.48067  0.00212617
        3350    -5.38651    -5.48064  0.00212573
        3351    -5.42546    -5.48063  0.00212515
        3352    -5.45544    -5.48062  0.00212453
