# VELOCITY:     ACTUAL_POFV:     AVE_POFV:        ERROR:
      2.5293    0.475928    0.376926   0.0117508
     2.58614    0.429663    0.338269  0.00971259
     2.64298    0.329802     0.33943  0.00973248
     2.69982    0.401887    0.316653  0.00866556
     2.75666    0.306832    0.318405  0.00906648
      2.8135    0.211533    0.314239   0.0106335
     2.87033     0.14466    0.300577   0.0112836
     2.92717    0.166082    0.283208   0.0102247
     2.98401    0.335829    0.279657   0.0100044
     3.04085    0.279057    0.252479    0.010246
     3.09769    0.223588    0.257106  0.00916433
     3.15453    0.233036    0.253705   0.0101502
     3.21136    0.210881    0.230756  0.00829387
      3.2682    0.214791     0.20689  0.00722001
     3.32504    0.370528    0.206893  0.00936646
     3.38188    0.171865    0.195833  0.00786962
     3.43872    0.165349    0.175658  0.00721242
     3.49556    0.128858    0.164136  0.00773342
     3.55239    0.148244    0.146401  0.00586385
     3.60923    0.094648     0.13623  0.00745156
     3.66607    0.110124    0.112254  0.00504517
     3.72291   0.0645105    0.119171  0.00689658
     3.77975   0.0306262    0.112335  0.00606131
     3.83659   0.0424368    0.106242   0.0061783
     3.89342   0.0821043   0.0992304  0.00518168
     3.95026    0.202654   0.0977058  0.00560465
      4.0071    0.165023   0.0883809  0.00648266
     4.06394    0.130731   0.0768204  0.00466372
     4.12078    0.091227   0.0778017  0.00513746
     4.17761   0.0993722   0.0653614  0.00466848
     4.23445     0.11102   0.0620995  0.00460278
     4.29129   0.0892721   0.0603631  0.00420877
     4.34813   0.0499305   0.0529366   0.0038953
     4.40497   0.0468353   0.0518805  0.00398848
     4.46181   0.0651621   0.0481213   0.0035495
     4.51864   0.0337214   0.0420564  0.00343597
     4.57548    0.021585   0.0360931  0.00313673
     4.63232   0.0462651   0.0279478  0.00243182
     4.68916   0.0369795   0.0273508  0.00295123
       4.746   0.0222366   0.0267078  0.00282033
     4.80284   0.0209333   0.0203133  0.00230555
     4.85967   0.0200374   0.0160174  0.00236991
     4.91651   0.0367351   0.0140549  0.00203059
     4.97335   0.0167792    0.012583  0.00204136
     5.03019   0.0216664   0.0114896  0.00201911
     5.08703   0.0157204    0.010793  0.00220579
     5.14387  0.00871543  0.00789612  0.00155716
      5.2007  0.00733074  0.00815581  0.00190631
     5.25754  0.00822672   0.0062709  0.00116736
     5.31438  0.00431699  0.00417996 0.000738169
     5.37122  0.00301375  0.00541133  0.00190754
     5.42806  0.00236213  0.00429974 0.000917579
      5.4849  0.00301375  0.00392602  0.00113305
     5.54173           0  0.00419529  0.00093654
     5.59857           0  0.00292846 0.000835933
     5.65541           0  0.00217047 0.000592238
   0.0284191           0 0.000252882 0.000171495
   0.0852574  0.00146615  0.00254492 0.000781329
    0.142096  0.00244358  0.00513436  0.00112864
    0.198934  0.00382827  0.00716026  0.00093906
    0.255772    0.027531   0.0169876  0.00235331
    0.312611   0.0156389   0.0296137  0.00348092
    0.369449   0.0243543   0.0434474  0.00453266
    0.426287   0.0452877   0.0472255  0.00331159
    0.483126     0.17048   0.0640559  0.00454055
    0.539964   0.0921229   0.0703883  0.00371444
    0.596802    0.137899   0.0913757  0.00593266
     0.65364   0.0947294    0.109571  0.00621566
    0.710479   0.0686646    0.116111  0.00553676
    0.767317    0.142624    0.137334  0.00600213
    0.824155    0.103445    0.165489  0.00769314
    0.880994     0.12617    0.184305  0.00796477
    0.937832      0.1581    0.195457  0.00802441
     0.99467     0.27083    0.229836  0.00823102
     1.05151    0.206645    0.234615  0.00817647
     1.10835    0.128451    0.238255  0.00877808
     1.16519    0.266106    0.261484  0.00989436
     1.22202    0.243218    0.282107  0.00894785
     1.27886    0.223099     0.30279  0.00725094
      1.3357    0.279057    0.327564      0.0087
     1.39254     0.34373    0.332702  0.00991883
     1.44938    0.402539    0.356675   0.0107008
     1.50621    0.368899    0.367653    0.010147
     1.56305    0.548095    0.373165   0.0100362
     1.61989    0.572042    0.379266  0.00940866
     1.67673    0.500852    0.391978  0.00967283
     1.73357    0.563245    0.390081   0.0108948
     1.79041    0.284188    0.411285   0.0126049
     1.84724    0.396104    0.406311   0.0116158
     1.90408    0.274333    0.425533   0.0117611
     1.96092     0.32858    0.418039   0.0101047
     2.01776    0.290379    0.415492   0.0116382
      2.0746    0.349921    0.409886  0.00978404
     2.13144    0.315303    0.408257   0.0110866
     2.18827    0.315385    0.406052   0.0112454
     2.24511    0.334363    0.379443  0.00928643
     2.30195    0.322634    0.377682   0.0105885
     2.35879    0.516328    0.381196   0.0114594
     2.41563    0.437971    0.373016   0.0096811
     2.47247    0.327114    0.392197   0.0103265
      2.5293    0.448478    0.377758   0.0116435
     2.58614    0.448315    0.339549  0.00968358
     2.64298    0.355704     0.33962  0.00962115
     2.69982     0.31848    0.316675  0.00856482
     2.75666    0.361487    0.318906  0.00897489
      2.8135    0.403272    0.315274   0.0105601
     2.87033    0.353912    0.301197   0.0111694
     2.92717    0.315059    0.283578   0.0101125
     2.98401    0.505006    0.282277   0.0102255
     3.04085    0.260811    0.252576   0.0101273
     3.09769    0.224809     0.25673  0.00906546
     3.15453    0.175856      0.2528   0.0100725
     3.21136    0.238901    0.230851  0.00819797
      3.2682    0.161358     0.20636  0.00715544
     3.32504    0.211695    0.206948  0.00925772
     3.38188    0.176997    0.195614  0.00778116
     3.43872    0.100431    0.174783   0.0071814
     3.49556    0.129021    0.163727  0.00765427
     3.55239    0.265536    0.147786  0.00595705
     3.60923    0.180173    0.136741  0.00738241
     3.66607    0.087806     0.11197   0.0049945
     3.72291    0.108821    0.119051  0.00681744
     3.77975   0.0693977    0.111835  0.00601136
     3.83659   0.0556322    0.105654  0.00613442
     3.89342   0.0548991   0.0987149    0.005147
     3.95026   0.0700493   0.0973842  0.00554869
      4.0071    0.172272   0.0893564  0.00648025
     4.06394   0.0797421   0.0768544  0.00460961
     4.12078    0.033477   0.0772862  0.00510351
     4.17761    0.068013   0.0653923   0.0046143
     4.23445   0.0340472   0.0617733   0.0045608
     4.29129   0.0323367   0.0600372  0.00417243
     4.34813   0.0345359   0.0527226  0.00385588
     4.40497   0.0834075   0.0522471  0.00395892
     4.46181   0.0339658   0.0479567  0.00351204
     4.51864   0.0632073   0.0423023  0.00340481
     4.57548   0.0790905   0.0365931  0.00313985
     4.63232   0.0463466   0.0281618  0.00241294
     4.68916   0.0269608   0.0273463  0.00291691
       4.746   0.0219922    0.026653  0.00278807
     4.80284   0.0109147    0.020204  0.00228133
     4.85967   0.0104259   0.0159524  0.00234324
     4.91651  0.00790091   0.0139833  0.00200824
     4.97335  0.00985577   0.0125513  0.00201787
     5.03019   0.0136026   0.0115142  0.00199578
     5.08703   0.0133582   0.0108228  0.00218035
     5.14387  0.00847108   0.0079028  0.00153907
      5.2007  0.00374682  0.00810454  0.00188483
     5.25754           0  0.00619798  0.00115606
     5.31438           0  0.00413135 0.000731184
     5.37122           0  0.00534841   0.0018864
     5.42806           0  0.00424974 0.000908271
      5.4849           0  0.00388037   0.0011208
     5.54173           0  0.00414651  0.00092692
     5.59857           0  0.00289441 0.000826907
     5.65541           0  0.00214524 0.000585889
   0.0284191           0 0.000249975 0.000169548
   0.0852574 0.000651621  0.00252316 0.000772652
    0.142096 0.000488716  0.00508096  0.00111693
    0.198934  0.00553878  0.00714162 0.000928451
    0.255772   0.0117292   0.0169272  0.00232704
    0.312611   0.0375497   0.0297049   0.0034421
    0.369449   0.0614153   0.0436539  0.00448526
    0.426287   0.0755881   0.0475515  0.00328953
    0.483126    0.125519   0.0647623  0.00454298
    0.539964    0.128125    0.071052  0.00373056
    0.596802    0.132686   0.0918505  0.00588344
     0.65364    0.174553    0.110318  0.00618893
    0.710479    0.154353     0.11655  0.00549054
    0.767317    0.180092    0.137825  0.00595323
    0.824155    0.160136    0.165428  0.00760495
    0.880994    0.109391    0.183444  0.00791963
    0.937832    0.102223    0.194385  0.00800342
     0.99467    0.216501    0.229682  0.00813784
     1.05151    0.174227    0.233921  0.00811189
     1.10835    0.115255    0.236841   0.0087903
     1.16519    0.100187     0.25963  0.00995281
     1.22202    0.125926    0.280312  0.00902329
     1.27886    0.326788    0.303066  0.00717284
      1.3357    0.187178     0.32595  0.00874836
     1.39254    0.380873    0.333256  0.00982027
     1.44938    0.449456    0.357742   0.0106308
     1.50621    0.408974    0.368128   0.0100415
     1.56305    0.437727    0.373907  0.00994822
     1.61989    0.296813    0.378319  0.00934813
     1.67673    0.301945    0.390943  0.00961685
     1.73357    0.502156     0.39137   0.0108454
     1.79041    0.558765     0.41298   0.0125735
     1.84724    0.379814    0.406007   0.0114863
     1.90408    0.347233    0.424633   0.0116603
     1.96092    0.477068    0.418717   0.0100113
     2.01776    0.486191    0.416304   0.0115328
      2.0746    0.325403    0.408915  0.00971965
     2.13144    0.257716    0.406526   0.0110934
     2.18827    0.296488    0.404792   0.0111865
     2.24511    0.572449    0.381662  0.00944096
     2.30195    0.350817    0.377373   0.0104713
     2.35879     0.47381     0.38226   0.0113771
     2.41563    0.421436    0.373573  0.00958581
     2.47247    0.306588    0.391213   0.0102546
      2.5293    0.471122    0.378832   0.0115591
     2.58614    0.271319    0.338764  0.00960398
     2.64298    0.288098    0.339027  0.00952877
     2.69982    0.371424    0.317304  0.00848946
     2.75666    0.376474    0.319568  0.00889609
      2.8135    0.310497    0.315219   0.0104389
     2.87033    0.306914    0.301262   0.0110412
     2.92717    0.316769     0.28396   0.0100035
     2.98401     0.29551    0.282429   0.0101091
     3.04085    0.261382    0.252677   0.0100114
     3.09769    0.312534    0.257372  0.00898392
     3.15453    0.347721    0.253891   0.0100156
     3.21136    0.268224    0.231281  0.00811499
      3.2682    0.154841    0.205768  0.00709766
     3.32504   0.0970101    0.205685  0.00923715
     3.38188    0.144416    0.195026  0.00771394
     3.43872     0.16543    0.174676  0.00709966
     3.49556   0.0856067    0.162829  0.00761878
     3.55239    0.271807    0.149212  0.00605675
     3.60923    0.224646    0.137751  0.00736638
     3.66607    0.118269    0.112042  0.00493762
     3.72291     0.11664    0.119023  0.00673913
     3.77975   0.0685017    0.111337  0.00596286
     3.83659    0.201514    0.106755  0.00616207
     3.89342   0.0987206    0.098715  0.00508784
     3.95026   0.0854438    0.097247  0.00548661
      4.0071   0.0373868    0.088759  0.00643324
     4.06394    0.142949   0.0776141  0.00461881
     4.12078   0.0441473   0.0769053  0.00505904
     4.17761   0.0326625   0.0650161  0.00457657
     4.23445   0.0679315   0.0618441  0.00450892
     4.29129    0.134478   0.0608929  0.00421129
     4.34813    0.132768   0.0536427  0.00391979
     4.40497   0.0537587   0.0522645  0.00391345
     4.46181    0.036165   0.0478211  0.00347428
     4.51864   0.0378755   0.0422515  0.00336605
     4.57548   0.0259834   0.0364711  0.00310613
     4.63232   0.0227253   0.0280993  0.00238601
     4.68916   0.0215035   0.0272791  0.00288416
       4.746   0.0122993    0.026488   0.0027609
     4.80284   0.0141728   0.0201347  0.00225616
     4.85967  0.00830817   0.0158645  0.00231796
     4.91651           0   0.0138226  0.00199158
     4.97335           0    0.012407  0.00199982
     5.03019           0   0.0113818  0.00197723
     5.08703           0   0.0106984  0.00215883
     5.14387           0  0.00781196  0.00152406
      5.2007           0  0.00801138  0.00186547
     5.25754           0  0.00612674  0.00114497
     5.31438           0  0.00408387  0.00072432
     5.37122           0  0.00528693  0.00186572
     5.42806           0   0.0042009 0.000899143
      5.4849           0  0.00383576   0.0011088
     5.54173           0  0.00409885  0.00091749
     5.59857           0  0.00286114 0.000818071
     5.65541           0  0.00212058 0.000579673
   0.0284191           0 0.000247135 0.000167645
   0.0852574           0  0.00249449 0.000764403
    0.142096  0.00879689  0.00512319  0.00110503
    0.198934   0.0061904  0.00713081 0.000917964
    0.255772    0.027531   0.0170477  0.00230371
    0.312611   0.0250874   0.0296525  0.00340338
    0.369449    0.047324   0.0436956  0.00443448
    0.426287   0.0356763   0.0474165  0.00325492
    0.483126    0.059379   0.0647012  0.00449177
    0.539964    0.108984    0.071483  0.00371299
    0.596802   0.0959512   0.0918971  0.00581676
     0.65364    0.113056    0.110349  0.00611868
    0.710479    0.178463    0.117254  0.00547304
    0.767317    0.116885    0.137587  0.00589033
    0.824155    0.167874    0.165455  0.00751859
    0.880994    0.248512    0.184183  0.00786408
    0.937832    0.165919    0.194062    0.007919
     0.99467    0.130976    0.228561  0.00812229
     1.05151    0.190762     0.23343  0.00803453
     1.10835     0.25063    0.236998  0.00869181
     1.16519    0.260404    0.259639  0.00983972
     1.22202    0.185305    0.279233   0.0089851
     1.27886    0.177485    0.301639   0.0072319
      1.3357    0.164371    0.324114  0.00883954
     1.39254    0.239226    0.332187  0.00976663
     1.44938    0.406123    0.358292   0.0105242
     1.50621    0.382827    0.368295  0.00992877
     1.56305    0.263173    0.372649  0.00991444
     1.61989    0.506635    0.379777  0.00935493
     1.67673    0.343241    0.390401  0.00952283
     1.73357     0.39529    0.391414   0.0107223
     1.79041    0.311393    0.411825   0.0124835
     1.84724    0.415734    0.406117   0.0113563
     1.90408    0.442044    0.424831   0.0115295
     1.96092      0.3342    0.417757  0.00994352
     2.01776    0.368329    0.415759   0.0114146
      2.0746    0.366211    0.408429  0.00962131
     2.13144    0.501422    0.407605   0.0110196
     2.18827    0.564385    0.406606   0.0112054
     2.24511    0.415408    0.382045  0.00934146
     2.30195    0.409137    0.377734   0.0103585
     2.35879    0.310823    0.381448   0.0112767
     2.41563    0.286062    0.372578  0.00952832
     2.47247    0.353097     0.39078   0.0101472
